k,d,n,acc
18,704,16384,0.8408203125
18,768,16384,0.921875
18,832,16384,0.95703125
18,896,16384,0.9775390625
18,960,16384,0.9912109375
18,1024,16384,0.9990234375
18,1088,16384,0.9990234375
18,1152,16384,1.0
18,1216,16384,1.0
18,1280,16384,1.0
18,1344,16384,1.0
18,1408,16384,1.0
18,1472,16384,1.0
18,1536,16384,1.0
18,1600,16384,1.0
18,1664,16384,1.0
18,1728,16384,1.0
18,1792,16384,1.0
18,1856,16384,1.0
18,1920,16384,1.0
18,1984,16384,1.0
18,2048,16384,1.0
18,2112,16384,1.0
18,2176,16384,1.0
18,2240,16384,1.0
18,2304,16384,1.0
18,2368,16384,1.0
18,2432,16384,1.0
18,2496,16384,1.0
18,2560,16384,1.0
18,2624,16384,1.0
18,2688,16384,1.0
18,2752,16384,1.0
18,2816,16384,1.0
18,2880,16384,1.0
18,2944,16384,1.0
18,3008,16384,1.0
18,3072,16384,1.0
18,3136,16384,1.0
18,3200,16384,1.0
18,3264,16384,1.0
18,3328,16384,1.0
18,3392,16384,1.0
18,3456,16384,1.0
18,3520,16384,1.0
18,3584,16384,1.0
18,3648,16384,1.0
18,3712,16384,1.0
18,3776,16384,1.0
18,3840,16384,1.0
18,3904,16384,1.0
18,3968,16384,1.0
18,4032,16384,1.0
18,4096,16384,1.0
19,64,16384,0.0
19,128,16384,0.0
19,192,16384,0.0
19,256,16384,0.0
19,320,16384,0.0
19,384,16384,0.009765625
19,448,16384,0.0595703125
19,512,16384,0.1728515625
19,576,16384,0.37109375
19,640,16384,0.5810546875
19,704,16384,0.7587890625
19,768,16384,0.8740234375
19,832,16384,0.91796875
19,896,16384,0.9658203125
19,960,16384,0.978515625
19,1024,16384,0.9931640625
19,1088,16384,0.9990234375
19,1152,16384,0.998046875
19,1216,16384,1.0
19,1280,16384,1.0
19,1344,16384,1.0
19,1408,16384,1.0
19,1472,16384,0.9990234375
19,1536,16384,1.0
19,1600,16384,1.0
19,1664,16384,1.0
19,1728,16384,1.0
19,1792,16384,1.0
19,1856,16384,1.0
19,1920,16384,1.0
19,1984,16384,1.0
19,2048,16384,1.0
19,2112,16384,1.0
19,2176,16384,1.0
19,2240,16384,1.0
19,2304,16384,1.0
19,2368,16384,1.0
19,2432,16384,1.0
19,2496,16384,1.0
19,2560,16384,1.0
19,2624,16384,1.0
19,2688,16384,1.0
19,2752,16384,1.0
19,2816,16384,1.0
19,2880,16384,1.0
19,2944,16384,1.0
19,3008,16384,1.0
19,3072,16384,1.0
19,3136,16384,1.0
19,3200,16384,1.0
19,3264,16384,1.0
19,3328,16384,1.0
19,3392,16384,1.0
19,3456,16384,1.0
19,3520,16384,1.0
19,3584,16384,1.0
19,3648,16384,1.0
19,3712,16384,1.0
19,3776,16384,1.0
19,3840,16384,1.0
19,3904,16384,1.0
19,3968,16384,1.0
19,4032,16384,1.0
19,4096,16384,1.0
20,64,16384,0.0
20,128,16384,0.0
20,192,16384,0.0
20,256,16384,0.0
20,320,16384,0.0
20,384,16384,0.0048828125
20,448,16384,0.0263671875
20,512,16384,0.0810546875
20,576,16384,0.294921875
20,640,16384,0.451171875
20,704,16384,0.6259765625
20,768,16384,0.7724609375
20,832,16384,0.9052734375
20,896,16384,0.9375
20,960,16384,0.96875
20,1024,16384,0.9814453125
20,1088,16384,0.9873046875
20,1152,16384,0.998046875
20,1216,16384,0.9990234375
20,1280,16384,0.99609375
20,1344,16384,1.0
20,1408,16384,1.0
20,1472,16384,1.0
20,1536,16384,1.0
20,1600,16384,1.0
20,1664,16384,1.0
20,1728,16384,1.0
20,1792,16384,1.0
20,1856,16384,1.0
20,1920,16384,1.0
20,1984,16384,1.0
20,2048,16384,1.0
20,2112,16384,1.0
20,2176,16384,1.0
20,2240,16384,1.0
20,2304,16384,1.0
20,2368,16384,1.0
20,2432,16384,1.0
20,2496,16384,1.0
20,2560,16384,1.0
20,2624,16384,1.0
20,2688,16384,1.0
20,2752,16384,1.0
20,2816,16384,1.0
20,2880,16384,1.0
20,2944,16384,1.0
20,3008,16384,1.0
20,3072,16384,1.0
20,3136,16384,1.0
20,3200,16384,1.0
20,3264,16384,1.0
20,3328,16384,1.0
20,3392,16384,1.0
20,3456,16384,1.0
20,3520,16384,1.0
20,3584,16384,1.0
20,3648,16384,1.0
20,3712,16384,1.0
20,3776,16384,1.0
20,3840,16384,1.0
20,3904,16384,1.0
20,3968,16384,1.0
20,4032,16384,1.0
20,4096,16384,1.0
21,64,16384,0.0
21,128,16384,0.0
21,192,16384,0.0
21,256,16384,0.0
21,320,16384,0.0
21,384,16384,0.0
21,448,16384,0.0078125
21,512,16384,0.0576171875
21,576,16384,0.1689453125
21,640,16384,0.345703125
21,704,16384,0.53515625
21,768,16384,0.7001953125
21,832,16384,0.814453125
21,896,16384,0.9052734375
21,960,16384,0.955078125
21,1024,16384,0.974609375
21,1088,16384,0.98828125
21,1152,16384,0.9912109375
21,1216,16384,0.9951171875
21,1280,16384,0.998046875
21,1344,16384,0.9990234375
21,1408,16384,1.0
21,1472,16384,1.0
21,1536,16384,1.0
21,1600,16384,1.0
21,1664,16384,1.0
21,1728,16384,1.0
21,1792,16384,1.0
21,1856,16384,1.0
21,1920,16384,1.0
21,1984,16384,1.0
21,2048,16384,1.0
21,2112,16384,1.0
21,2176,16384,1.0
21,2240,16384,1.0
21,2304,16384,1.0
21,2368,16384,1.0
21,2432,16384,1.0
21,2496,16384,1.0
21,2560,16384,1.0
21,2624,16384,1.0
21,2688,16384,1.0
21,2752,16384,1.0
21,2816,16384,1.0
21,2880,16384,1.0
21,2944,16384,1.0
21,3008,16384,1.0
21,3072,16384,1.0
21,3136,16384,1.0
21,3200,16384,1.0
21,3264,16384,1.0
21,3328,16384,1.0
21,3392,16384,1.0
21,3456,16384,1.0
21,3520,16384,1.0
21,3584,16384,1.0
21,3648,16384,1.0
21,3712,16384,1.0
21,3776,16384,1.0
21,3840,16384,1.0
21,3904,16384,1.0
21,3968,16384,1.0
21,4032,16384,1.0
21,4096,16384,1.0
22,64,16384,0.0
22,128,16384,0.0
22,192,16384,0.0
22,256,16384,0.0
22,320,16384,0.0
22,384,16384,0.0009765625
22,448,16384,0.001953125
22,512,16384,0.0263671875
22,576,16384,0.10546875
22,640,16384,0.23046875
22,704,16384,0.4453125
22,768,16384,0.5947265625
22,832,16384,0.7587890625
22,896,16384,0.8583984375
22,960,16384,0.91015625
22,1024,16384,0.955078125
22,1088,16384,0.966796875
22,1152,16384,0.9921875
22,1216,16384,0.9931640625
22,1280,16384,0.998046875
22,1344,16384,1.0
22,1408,16384,0.9970703125
22,1472,16384,1.0
22,1536,16384,1.0
22,1600,16384,0.9990234375
22,1664,16384,1.0
22,1728,16384,1.0
22,1792,16384,1.0
22,1856,16384,1.0
22,1920,16384,1.0
22,1984,16384,1.0
22,2048,16384,1.0
22,2112,16384,1.0
22,2176,16384,1.0
22,2240,16384,1.0
22,2304,16384,1.0
22,2368,16384,1.0
22,2432,16384,1.0
22,2496,16384,1.0
22,2560,16384,1.0
22,2624,16384,1.0
22,2688,16384,1.0
22,2752,16384,1.0
22,2816,16384,1.0
22,2880,16384,1.0
22,2944,16384,1.0
22,3008,16384,1.0
22,3072,16384,1.0
22,3136,16384,1.0
22,3200,16384,1.0
22,3264,16384,1.0
22,3328,16384,1.0
22,3392,16384,1.0
22,3456,16384,1.0
22,3520,16384,1.0
22,3584,16384,1.0
22,3648,16384,1.0
22,3712,16384,1.0
22,3776,16384,1.0
22,3840,16384,1.0
22,3904,16384,1.0
22,3968,16384,1.0
22,4032,16384,1.0
22,4096,16384,1.0
23,64,16384,0.0
23,128,16384,0.0
23,192,16384,0.0
23,256,16384,0.0
23,320,16384,0.0
23,384,16384,0.0
23,448,16384,0.0009765625
23,512,16384,0.01171875
23,576,16384,0.0703125
23,640,16384,0.173828125
23,704,16384,0.3056640625
23,768,16384,0.5283203125
23,832,16384,0.6416015625
23,896,16384,0.78515625
23,960,16384,0.8564453125
23,1024,16384,0.9130859375
23,1088,16384,0.953125
23,1152,16384,0.9765625
23,1216,16384,0.9873046875
23,1280,16384,0.9912109375
23,1344,16384,0.9951171875
23,1408,16384,0.99609375
23,1472,16384,0.9990234375
23,1536,16384,1.0
23,1600,16384,1.0
23,1664,16384,1.0
23,1728,16384,1.0
23,1792,16384,1.0
23,1856,16384,1.0
23,1920,16384,1.0
23,1984,16384,1.0
23,2048,16384,1.0
23,2112,16384,1.0
23,2176,16384,1.0
23,2240,16384,1.0
23,2304,16384,1.0
23,2368,16384,1.0
23,2432,16384,1.0
23,2496,16384,1.0
23,2560,16384,1.0
23,2624,16384,1.0
23,2688,16384,1.0
23,2752,16384,1.0
23,2816,16384,1.0
23,2880,16384,1.0
23,2944,16384,1.0
23,3008,16384,1.0
23,3072,16384,1.0
23,3136,16384,1.0
23,3200,16384,1.0
23,3264,16384,1.0
23,3328,16384,1.0
23,3392,16384,1.0
23,3456,16384,1.0
23,3520,16384,1.0
23,3584,16384,1.0
23,3648,16384,1.0
23,3712,16384,1.0
23,3776,16384,1.0
23,3840,16384,1.0
23,3904,16384,1.0
23,3968,16384,1.0
23,4032,16384,1.0
23,4096,16384,1.0
24,64,16384,0.0
24,128,16384,0.0
24,192,16384,0.0
24,256,16384,0.0
24,320,16384,0.0
24,384,16384,0.0
24,448,16384,0.0
24,512,16384,0.0009765625
24,576,16384,0.0166015625
24,640,16384,0.0927734375
24,704,16384,0.2353515625
24,768,16384,0.400390625
24,832,16384,0.5673828125
24,896,16384,0.7001953125
24,960,16384,0.8251953125
24,1024,16384,0.86328125
24,1088,16384,0.923828125
24,1152,16384,0.9638671875
24,1216,16384,0.9755859375
24,1280,16384,0.990234375
24,1344,16384,0.9921875
24,1408,16384,0.99609375
24,1472,16384,0.9990234375
24,1536,16384,0.9990234375
24,1600,16384,0.9990234375
24,1664,16384,1.0
24,1728,16384,1.0
24,1792,16384,1.0
24,1856,16384,1.0
24,1920,16384,1.0
24,1984,16384,1.0
24,2048,16384,1.0
24,2112,16384,1.0
24,2176,16384,1.0
24,2240,16384,1.0
24,2304,16384,1.0
24,2368,16384,1.0
24,2432,16384,1.0
24,2496,16384,1.0
24,2560,16384,1.0
24,2624,16384,1.0
24,2688,16384,1.0
24,2752,16384,1.0
24,2816,16384,1.0
24,2880,16384,1.0
24,2944,16384,1.0
24,3008,16384,1.0
24,3072,16384,1.0
24,3136,16384,1.0
24,3200,16384,1.0
24,3264,16384,1.0
24,3328,16384,1.0
24,3392,16384,1.0
24,3456,16384,1.0
24,3520,16384,1.0
24,3584,16384,1.0
24,3648,16384,1.0
24,3712,16384,1.0
24,3776,16384,1.0
24,3840,16384,1.0
24,3904,16384,1.0
24,3968,16384,1.0
24,4032,16384,1.0
24,4096,16384,1.0
25,64,16384,0.0
25,128,16384,0.0
25,192,16384,0.0
25,256,16384,0.0
25,320,16384,0.0
25,384,16384,0.0
25,448,16384,0.0
25,512,16384,0.001953125
25,576,16384,0.0146484375
25,640,16384,0.0625
25,704,16384,0.1513671875
25,768,16384,0.2900390625
25,832,16384,0.4638671875
25,896,16384,0.615234375
25,960,16384,0.765625
25,1024,16384,0.84765625
25,1088,16384,0.8935546875
25,1152,16384,0.921875
25,1216,16384,0.96875
25,1280,16384,0.9833984375
25,1344,16384,0.99609375
25,1408,16384,0.9951171875
25,1472,16384,0.9970703125
25,1536,16384,0.9970703125
25,1600,16384,0.998046875
25,1664,16384,0.998046875
25,1728,16384,0.9990234375
25,1792,16384,1.0
25,1856,16384,0.9990234375
25,1920,16384,1.0
25,1984,16384,1.0
25,2048,16384,1.0
25,2112,16384,1.0
25,2176,16384,1.0
25,2240,16384,1.0
25,2304,16384,1.0
25,2368,16384,1.0
25,2432,16384,1.0
25,2496,16384,1.0
25,2560,16384,1.0
25,2624,16384,1.0
25,2688,16384,1.0
25,2752,16384,1.0
25,2816,16384,1.0
25,2880,16384,1.0
25,2944,16384,1.0
25,3008,16384,1.0
25,3072,16384,1.0
25,3136,16384,1.0
25,3200,16384,1.0
25,3264,16384,1.0
25,3328,16384,1.0
25,3392,16384,1.0
25,3456,16384,1.0
25,3520,16384,1.0
25,3584,16384,1.0
25,3648,16384,1.0
25,3712,16384,1.0
25,3776,16384,1.0
25,3840,16384,1.0
25,3904,16384,1.0
25,3968,16384,1.0
25,4032,16384,1.0
25,4096,16384,1.0
26,64,16384,0.0
26,128,16384,0.0
26,192,16384,0.0
26,256,16384,0.0
26,320,16384,0.0
26,384,16384,0.0
26,448,16384,0.0
26,512,16384,0.0009765625
26,576,16384,0.00390625
26,640,16384,0.0380859375
26,704,16384,0.103515625
26,768,16384,0.2333984375
26,832,16384,0.3955078125
26,896,16384,0.529296875
26,960,16384,0.677734375
26,1024,16384,0.759765625
26,1088,16384,0.8330078125
26,1152,16384,0.896484375
26,1216,16384,0.9345703125
26,1280,16384,0.96875
26,1344,16384,0.978515625
26,1408,16384,0.990234375
26,1472,16384,0.994140625
26,1536,16384,0.9951171875
26,1600,16384,0.9990234375
26,1664,16384,1.0
26,1728,16384,1.0
26,1792,16384,1.0
26,1856,16384,1.0
26,1920,16384,1.0
26,1984,16384,0.9990234375
26,2048,16384,1.0
26,2112,16384,1.0
26,2176,16384,1.0
26,2240,16384,1.0
26,2304,16384,1.0
26,2368,16384,1.0
26,2432,16384,1.0
26,2496,16384,1.0
26,2560,16384,1.0
26,2624,16384,1.0
26,2688,16384,1.0
26,2752,16384,1.0
26,2816,16384,1.0
26,2880,16384,1.0
26,2944,16384,1.0
26,3008,16384,1.0
26,3072,16384,1.0
26,3136,16384,1.0
26,3200,16384,1.0
26,3264,16384,1.0
26,3328,16384,1.0
26,3392,16384,1.0
26,3456,16384,1.0
26,3520,16384,1.0
26,3584,16384,1.0
26,3648,16384,1.0
26,3712,16384,1.0
26,3776,16384,1.0
26,3840,16384,1.0
26,3904,16384,1.0
26,3968,16384,1.0
26,4032,16384,1.0
26,4096,16384,1.0
27,64,16384,0.0
27,128,16384,0.0
27,192,16384,0.0
27,256,16384,0.0
27,320,16384,0.0
27,384,16384,0.0
27,448,16384,0.0
27,512,16384,0.0
27,576,16384,0.001953125
27,640,16384,0.029296875
27,704,16384,0.064453125
27,768,16384,0.1396484375
27,832,16384,0.2900390625
27,896,16384,0.443359375
27,960,16384,0.5927734375
27,1024,16384,0.6982421875
27,1088,16384,0.802734375
27,1152,16384,0.873046875
27,1216,16384,0.9326171875
27,1280,16384,0.951171875
27,1344,16384,0.966796875
27,1408,16384,0.9814453125
27,1472,16384,0.9912109375
27,1536,16384,0.994140625
27,1600,16384,0.99609375
27,1664,16384,0.9990234375
27,1728,16384,0.9970703125
27,1792,16384,0.9990234375
27,1856,16384,1.0
27,1920,16384,1.0
27,1984,16384,1.0
27,2048,16384,1.0
27,2112,16384,1.0
27,2176,16384,1.0
27,2240,16384,1.0
27,2304,16384,1.0
27,2368,16384,1.0
27,2432,16384,1.0
27,2496,16384,1.0
27,2560,16384,1.0
27,2624,16384,1.0
27,2688,16384,1.0
27,2752,16384,1.0
27,2816,16384,1.0
27,2880,16384,1.0
27,2944,16384,1.0
27,3008,16384,1.0
27,3072,16384,1.0
27,3136,16384,1.0
27,3200,16384,1.0
27,3264,16384,1.0
27,3328,16384,1.0
27,3392,16384,1.0
27,3456,16384,1.0
27,3520,16384,1.0
27,3584,16384,1.0
27,3648,16384,1.0
27,3712,16384,1.0
27,3776,16384,1.0
27,3840,16384,1.0
27,3904,16384,1.0
27,3968,16384,1.0
27,4032,16384,1.0
27,4096,16384,1.0
28,64,16384,0.0
28,128,16384,0.0
28,192,16384,0.0
28,256,16384,0.0
28,320,16384,0.0
28,384,16384,0.0
28,448,16384,0.0
28,512,16384,0.0
28,576,16384,0.0009765625
28,640,16384,0.0087890625
28,704,16384,0.029296875
28,768,16384,0.1103515625
28,832,16384,0.19921875
28,896,16384,0.34375
28,960,16384,0.490234375
28,1024,16384,0.603515625
28,1088,16384,0.7001953125
28,1152,16384,0.837890625
28,1216,16384,0.8671875
28,1280,16384,0.9228515625
28,1344,16384,0.9638671875
28,1408,16384,0.9736328125
28,1472,16384,0.9853515625
28,1536,16384,0.9921875
28,1600,16384,0.9921875
28,1664,16384,0.998046875
28,1728,16384,0.9990234375
28,1792,16384,1.0
28,1856,16384,0.9990234375
28,1920,16384,0.9990234375
28,1984,16384,1.0
28,2048,16384,1.0
28,2112,16384,1.0
28,2176,16384,1.0
28,2240,16384,1.0
28,2304,16384,1.0
28,2368,16384,0.9990234375
28,2432,16384,1.0
28,2496,16384,1.0
28,2560,16384,1.0
28,2624,16384,1.0
28,2688,16384,1.0
28,2752,16384,1.0
28,2816,16384,1.0
28,2880,16384,1.0
28,2944,16384,1.0
28,3008,16384,1.0
28,3072,16384,1.0
28,3136,16384,1.0
28,3200,16384,1.0
28,3264,16384,1.0
28,3328,16384,1.0
28,3392,16384,1.0
28,3456,16384,1.0
28,3520,16384,1.0
28,3584,16384,1.0
28,3648,16384,1.0
28,3712,16384,1.0
28,3776,16384,1.0
28,3840,16384,1.0
28,3904,16384,1.0
28,3968,16384,1.0
28,4032,16384,1.0
28,4096,16384,1.0
29,64,16384,0.0
29,128,16384,0.0
29,192,16384,0.0
29,256,16384,0.0
29,320,16384,0.0
29,384,16384,0.0
29,448,16384,0.0
29,512,16384,0.0
29,576,16384,0.0
29,640,16384,0.0068359375
29,704,16384,0.021484375
29,768,16384,0.0576171875
29,832,16384,0.1494140625
29,896,16384,0.2666015625
29,960,16384,0.388671875
29,1024,16384,0.5498046875
29,1088,16384,0.673828125
29,1152,16384,0.765625
29,1216,16384,0.8466796875
29,1280,16384,0.9033203125
29,1344,16384,0.931640625
29,1408,16384,0.96484375
29,1472,16384,0.982421875
29,1536,16384,0.98046875
29,1600,16384,0.994140625
29,1664,16384,0.9931640625
29,1728,16384,0.99609375
29,1792,16384,0.99609375
29,1856,16384,0.9990234375
29,1920,16384,0.9990234375
29,1984,16384,1.0
29,2048,16384,0.9990234375
29,2112,16384,1.0
29,2176,16384,1.0
29,2240,16384,1.0
29,2304,16384,1.0
29,2368,16384,1.0
29,2432,16384,1.0
29,2496,16384,1.0
29,2560,16384,1.0
29,2624,16384,1.0
29,2688,16384,1.0
29,2752,16384,1.0
29,2816,16384,1.0
29,2880,16384,1.0
29,2944,16384,1.0
29,3008,16384,1.0
29,3072,16384,1.0
29,3136,16384,1.0
29,3200,16384,1.0
29,3264,16384,1.0
29,3328,16384,1.0
29,3392,16384,1.0
29,3456,16384,1.0
29,3520,16384,1.0
29,3584,16384,1.0
29,3648,16384,1.0
29,3712,16384,1.0
29,3776,16384,1.0
29,3840,16384,1.0
29,3904,16384,1.0
29,3968,16384,1.0
29,4032,16384,1.0
29,4096,16384,1.0
30,64,16384,0.0
30,128,16384,0.0
30,192,16384,0.0
30,256,16384,0.0
30,320,16384,0.0
30,384,16384,0.0
30,448,16384,0.0
30,512,16384,0.0
30,576,16384,0.0
30,640,16384,0.0029296875
30,704,16384,0.0087890625
30,768,16384,0.033203125
30,832,16384,0.0947265625
30,896,16384,0.2060546875
30,960,16384,0.2958984375
30,1024,16384,0.455078125
30,1088,16384,0.5732421875
30,1152,16384,0.70703125
30,1216,16384,0.787109375
30,1280,16384,0.857421875
30,1344,16384,0.9287109375
30,1408,16384,0.9365234375
30,1472,16384,0.955078125
30,1536,16384,0.9697265625
30,1600,16384,0.9765625
30,1664,16384,0.9892578125
30,1728,16384,0.9921875
30,1792,16384,0.9921875
30,1856,16384,0.9970703125
30,1920,16384,0.9970703125
30,1984,16384,1.0
30,2048,16384,0.9990234375
30,2112,16384,1.0
30,2176,16384,1.0
30,2240,16384,0.9990234375
30,2304,16384,1.0
30,2368,16384,1.0
30,2432,16384,1.0
30,2496,16384,1.0
30,2560,16384,1.0
30,2624,16384,1.0
30,2688,16384,1.0
30,2752,16384,1.0
30,2816,16384,1.0
30,2880,16384,1.0
30,2944,16384,1.0
30,3008,16384,1.0
30,3072,16384,1.0
30,3136,16384,1.0
30,3200,16384,1.0
30,3264,16384,1.0
30,3328,16384,1.0
30,3392,16384,1.0
30,3456,16384,1.0
30,3520,16384,1.0
30,3584,16384,1.0
30,3648,16384,1.0
30,3712,16384,1.0
30,3776,16384,1.0
30,3840,16384,1.0
30,3904,16384,1.0
30,3968,16384,1.0
30,4032,16384,1.0
30,4096,16384,1.0
31,64,16384,0.0
31,128,16384,0.0
31,192,16384,0.0
31,256,16384,0.0
31,320,16384,0.0
31,384,16384,0.0
31,448,16384,0.0
31,512,16384,0.0
31,576,16384,0.0
31,640,16384,0.0
31,704,16384,0.00390625
31,768,16384,0.0283203125
31,832,16384,0.056640625
31,896,16384,0.125
31,960,16384,0.2392578125
31,1024,16384,0.3671875
31,1088,16384,0.5
31,1152,16384,0.6318359375
31,1216,16384,0.73046875
31,1280,16384,0.8193359375
31,1344,16384,0.8671875
31,1408,16384,0.9189453125
31,1472,16384,0.93359375
31,1536,16384,0.9716796875
31,1600,16384,0.978515625
31,1664,16384,0.9853515625
31,1728,16384,0.98828125
31,1792,16384,0.9873046875
31,1856,16384,0.998046875
31,1920,16384,0.998046875
31,1984,16384,1.0
31,2048,16384,1.0
31,2112,16384,0.9990234375
31,2176,16384,0.9990234375
31,2240,16384,1.0
31,2304,16384,1.0
31,2368,16384,1.0
31,2432,16384,1.0
31,2496,16384,1.0
31,2560,16384,1.0
31,2624,16384,1.0
31,2688,16384,1.0
31,2752,16384,1.0
31,2816,16384,1.0
31,2880,16384,1.0
31,2944,16384,1.0
31,3008,16384,1.0
31,3072,16384,1.0
31,3136,16384,1.0
31,3200,16384,1.0
31,3264,16384,1.0
31,3328,16384,1.0
31,3392,16384,1.0
31,3456,16384,1.0
31,3520,16384,1.0
31,3584,16384,1.0
31,3648,16384,1.0
31,3712,16384,1.0
31,3776,16384,1.0
31,3840,16384,1.0
31,3904,16384,1.0
31,3968,16384,1.0
31,4032,16384,1.0
31,4096,16384,1.0
32,64,16384,0.0
32,128,16384,0.0
32,192,16384,0.0
32,256,16384,0.0
32,320,16384,0.0
32,384,16384,0.0
32,448,16384,0.0
32,512,16384,0.0
32,576,16384,0.0
32,640,16384,0.001953125
32,704,16384,0.001953125
32,768,16384,0.013671875
32,832,16384,0.04296875
32,896,16384,0.095703125
32,960,16384,0.17578125
32,1024,16384,0.310546875
32,1088,16384,0.3896484375
32,1152,16384,0.5439453125
32,1216,16384,0.662109375
32,1280,16384,0.7392578125
32,1344,16384,0.8359375
32,1408,16384,0.892578125
32,1472,16384,0.89453125
32,1536,16384,0.9365234375
32,1600,16384,0.96484375
32,1664,16384,0.982421875
32,1728,16384,0.9853515625
32,1792,16384,0.990234375
32,1856,16384,0.9921875
32,1920,16384,0.9931640625
32,1984,16384,0.9970703125
32,2048,16384,0.998046875
32,2112,16384,0.9990234375
32,2176,16384,0.9990234375
32,2240,16384,1.0
32,2304,16384,1.0
32,2368,16384,1.0
32,2432,16384,1.0
32,2496,16384,1.0
32,2560,16384,1.0
32,2624,16384,1.0
32,2688,16384,1.0
32,2752,16384,1.0
32,2816,16384,1.0
32,2880,16384,1.0
32,2944,16384,1.0
32,3008,16384,1.0
32,3072,16384,1.0
32,3136,16384,1.0
32,3200,16384,1.0
32,3264,16384,1.0
32,3328,16384,1.0
32,3392,16384,1.0
32,3456,16384,1.0
32,3520,16384,1.0
32,3584,16384,1.0
32,3648,16384,1.0
32,3712,16384,1.0
32,3776,16384,1.0
32,3840,16384,1.0
32,3904,16384,1.0
32,3968,16384,1.0
32,4032,16384,1.0
32,4096,16384,1.0
33,64,16384,0.0
33,128,16384,0.0
33,192,16384,0.0
33,256,16384,0.0
33,320,16384,0.0
33,384,16384,0.0
33,448,16384,0.0
33,512,16384,0.0
33,576,16384,0.0
33,640,16384,0.0009765625
33,704,16384,0.001953125
33,768,16384,0.0078125
33,832,16384,0.0185546875
33,896,16384,0.048828125
33,960,16384,0.1279296875
33,1024,16384,0.251953125
33,1088,16384,0.34765625
33,1152,16384,0.4794921875
33,1216,16384,0.6015625
33,1280,16384,0.716796875
33,1344,16384,0.779296875
33,1408,16384,0.8359375
33,1472,16384,0.873046875
33,1536,16384,0.9248046875
33,1600,16384,0.9501953125
33,1664,16384,0.9580078125
33,1728,16384,0.9755859375
33,1792,16384,0.986328125
33,1856,16384,0.9951171875
33,1920,16384,0.9970703125
33,1984,16384,0.99609375
33,2048,16384,0.998046875
33,2112,16384,0.998046875
33,2176,16384,1.0
33,2240,16384,1.0
33,2304,16384,1.0
33,2368,16384,0.9990234375
33,2432,16384,1.0
33,2496,16384,1.0
33,2560,16384,1.0
33,2624,16384,1.0
33,2688,16384,1.0
33,2752,16384,1.0
33,2816,16384,1.0
33,2880,16384,1.0
33,2944,16384,1.0
33,3008,16384,1.0
33,3072,16384,1.0
33,3136,16384,1.0
33,3200,16384,1.0
33,3264,16384,1.0
33,3328,16384,1.0
33,3392,16384,1.0
33,3456,16384,1.0
33,3520,16384,1.0
33,3584,16384,1.0
33,3648,16384,1.0
33,3712,16384,1.0
33,3776,16384,1.0
33,3840,16384,1.0
33,3904,16384,1.0
33,3968,16384,1.0
33,4032,16384,1.0
33,4096,16384,1.0
34,64,16384,0.0
34,128,16384,0.0
34,192,16384,0.0
34,256,16384,0.0
34,320,16384,0.0
34,384,16384,0.0
34,448,16384,0.0
34,512,16384,0.0
34,576,16384,0.0
34,640,16384,0.0
34,704,16384,0.0
34,768,16384,0.0048828125
34,832,16384,0.005859375
34,896,16384,0.044921875
34,960,16384,0.078125
34,1024,16384,0.1787109375
34,1088,16384,0.2763671875
34,1152,16384,0.4130859375
34,1216,16384,0.5205078125
34,1280,16384,0.6005859375
34,1344,16384,0.7041015625
34,1408,16384,0.7890625
34,1472,16384,0.84765625
34,1536,16384,0.890625
34,1600,16384,0.923828125
34,1664,16384,0.953125
34,1728,16384,0.96875
34,1792,16384,0.9716796875
34,1856,16384,0.984375
34,1920,16384,0.9921875
34,1984,16384,0.9951171875
34,2048,16384,0.998046875
34,2112,16384,0.994140625
34,2176,16384,1.0
34,2240,16384,0.9990234375
34,2304,16384,1.0
34,2368,16384,1.0
34,2432,16384,1.0
34,2496,16384,1.0
34,2560,16384,0.9990234375
34,2624,16384,1.0
34,2688,16384,1.0
34,2752,16384,1.0
34,2816,16384,1.0
34,2880,16384,1.0
34,2944,16384,1.0
34,3008,16384,1.0
34,3072,16384,1.0
34,3136,16384,1.0
34,3200,16384,1.0
34,3264,16384,1.0
34,3328,16384,1.0
34,3392,16384,1.0
34,3456,16384,1.0
34,3520,16384,1.0
34,3584,16384,1.0
34,3648,16384,1.0
34,3712,16384,1.0
34,3776,16384,1.0
34,3840,16384,1.0
34,3904,16384,1.0
34,3968,16384,1.0
34,4032,16384,1.0
34,4096,16384,1.0
35,64,16384,0.0
35,128,16384,0.0
35,192,16384,0.0
35,256,16384,0.0
35,320,16384,0.0
35,384,16384,0.0
35,448,16384,0.0
35,512,16384,0.0
35,576,16384,0.0
35,640,16384,0.0
35,704,16384,0.0
35,768,16384,0.0009765625
35,832,16384,0.0048828125
35,896,16384,0.0234375
35,960,16384,0.0625
35,1024,16384,0.12890625
35,1088,16384,0.2119140625
35,1152,16384,0.3310546875
35,1216,16384,0.4580078125
35,1280,16384,0.5380859375
35,1344,16384,0.66796875
35,1408,16384,0.7490234375
35,1472,16384,0.8046875
35,1536,16384,0.861328125
35,1600,16384,0.900390625
35,1664,16384,0.93359375
35,1728,16384,0.9501953125
35,1792,16384,0.9736328125
35,1856,16384,0.9873046875
35,1920,16384,0.9892578125
35,1984,16384,0.9892578125
35,2048,16384,0.9990234375
35,2112,16384,0.998046875
35,2176,16384,0.9990234375
35,2240,16384,0.9990234375
35,2304,16384,0.9990234375
35,2368,16384,1.0
