# run: show-little-cultural-morning
# time: 2025-09-22T16:14:04.412541+00:00
# command: bitrate_experiments/project/symbol_transmission.py --d_step 45 --noise_step 2 --n 65536
# git_commit: 04044e073aa75d9ce9955eb495498b8428cb409c
# config: {"n": 65536, "d_step": 45, "noise_step": 2, "resolution": 50}
n,noise,d,perceptron_success,max_success,step
65536,24,1395,0.0,1.0,1511
65536,26,1395,0.0,1.0,1512
65536,28,1395,0.0,1.0,1513
65536,30,1395,0.0,1.0,1514
65536,32,1395,0.0,1.0,1515
65536,34,1395,0.0,1.0,1516
65536,36,1395,0.0,0.96875,1517
65536,38,1395,0.0,1.0,1518
65536,40,1395,0.0,0.96875,1519
65536,42,1395,0.0,1.0,1520
65536,44,1395,0.0,0.8125,1521
65536,46,1395,0.0,0.84375,1522
65536,48,1395,0.0,0.875,1523
65536,50,1395,0.0,0.71875,1524
65536,52,1395,0.0,0.8125,1525
65536,54,1395,0.0,0.75,1526
65536,56,1395,0.0,0.71875,1527
65536,58,1395,0.0,0.625,1528
65536,60,1395,0.0,0.625,1529
65536,62,1395,0.0,0.71875,1530
65536,64,1395,0.0,0.6875,1531
65536,66,1395,0.0,0.5,1532
65536,68,1395,0.0,0.5625,1533
65536,70,1395,0.0,0.625,1534
65536,72,1395,0.0,0.625,1535
65536,74,1395,0.0,0.46875,1536
65536,76,1395,0.0,0.5,1537
65536,78,1395,0.0,0.5,1538
65536,80,1395,0.0,0.34375,1539
65536,82,1395,0.0,0.25,1540
65536,84,1395,0.0,0.40625,1541
65536,86,1395,0.0,0.34375,1542
65536,88,1395,0.0,0.4375,1543
65536,90,1395,0.0,0.25,1544
65536,92,1395,0.0,0.28125,1545
65536,94,1395,0.0,0.1875,1546
65536,96,1395,0.0,0.15625,1547
65536,98,1395,0.0,0.34375,1548
65536,100,1395,0.0,0.25,1549
65536,2,1440,1.0,1.0,1550
65536,4,1440,1.0,1.0,1551
65536,6,1440,1.0,1.0,1552
65536,8,1440,1.0,1.0,1553
65536,10,1440,1.0,1.0,1554
65536,12,1440,1.0,1.0,1555
65536,14,1440,1.0,1.0,1556
65536,16,1440,0.875,1.0,1557
65536,18,1440,0.71875,1.0,1558
65536,20,1440,0.28125,1.0,1559
65536,22,1440,0.125,1.0,1560
65536,24,1440,0.03125,1.0,1561
65536,26,1440,0.0,1.0,1562
65536,28,1440,0.0,0.96875,1563
65536,30,1440,0.0,1.0,1564
65536,32,1440,0.0,1.0,1565
65536,34,1440,0.0,0.9375,1566
65536,36,1440,0.0,0.96875,1567
65536,38,1440,0.0,0.9375,1568
65536,40,1440,0.0,0.9375,1569
65536,42,1440,0.0,0.9375,1570
65536,44,1440,0.0,0.96875,1571
65536,46,1440,0.0,0.8125,1572
65536,48,1440,0.0,0.8125,1573
65536,50,1440,0.0,0.875,1574
65536,52,1440,0.0,0.75,1575
65536,54,1440,0.0,0.8125,1576
65536,56,1440,0.0,0.6875,1577
65536,58,1440,0.0,0.65625,1578
65536,60,1440,0.0,0.625,1579
65536,62,1440,0.0,0.8125,1580
65536,64,1440,0.0,0.65625,1581
65536,66,1440,0.0,0.75,1582
65536,68,1440,0.0,0.65625,1583
65536,70,1440,0.0,0.53125,1584
65536,72,1440,0.0,0.59375,1585
65536,74,1440,0.0,0.5625,1586
65536,76,1440,0.0,0.59375,1587
65536,78,1440,0.0,0.46875,1588
65536,80,1440,0.0,0.5,1589
65536,82,1440,0.0,0.46875,1590
65536,84,1440,0.0,0.375,1591
65536,86,1440,0.0,0.40625,1592
65536,88,1440,0.0,0.375,1593
65536,90,1440,0.0,0.375,1594
65536,92,1440,0.0,0.28125,1595
65536,94,1440,0.0,0.28125,1596
65536,96,1440,0.0,0.4375,1597
65536,98,1440,0.0,0.28125,1598
65536,100,1440,0.0,0.21875,1599
65536,2,1485,1.0,1.0,1600
65536,4,1485,1.0,1.0,1601
65536,6,1485,1.0,1.0,1602
65536,8,1485,1.0,1.0,1603
65536,10,1485,1.0,1.0,1604
65536,12,1485,1.0,1.0,1605
65536,14,1485,0.96875,1.0,1606
65536,16,1485,0.96875,1.0,1607
65536,18,1485,0.71875,1.0,1608
65536,20,1485,0.46875,1.0,1609
65536,22,1485,0.15625,1.0,1610
65536,24,1485,0.125,1.0,1611
65536,26,1485,0.0,1.0,1612
65536,28,1485,0.0,1.0,1613
65536,30,1485,0.0,1.0,1614
65536,32,1485,0.0,0.96875,1615
65536,34,1485,0.0,1.0,1616
65536,36,1485,0.0,0.90625,1617
65536,38,1485,0.0,0.96875,1618
65536,40,1485,0.0,0.9375,1619
65536,42,1485,0.0,0.90625,1620
65536,44,1485,0.0,1.0,1621
65536,46,1485,0.0,0.9375,1622
65536,48,1485,0.0,0.875,1623
65536,50,1485,0.0,0.78125,1624
65536,52,1485,0.0,0.875,1625
65536,54,1485,0.0,0.9375,1626
65536,56,1485,0.0,0.8125,1627
65536,58,1485,0.0,0.625,1628
65536,60,1485,0.0,0.75,1629
65536,62,1485,0.0,0.65625,1630
65536,64,1485,0.0,0.46875,1631
65536,66,1485,0.0,0.65625,1632
65536,68,1485,0.0,0.65625,1633
65536,70,1485,0.0,0.625,1634
65536,72,1485,0.0,0.5625,1635
65536,74,1485,0.0,0.5,1636
65536,76,1485,0.0,0.4375,1637
65536,78,1485,0.0,0.34375,1638
65536,80,1485,0.0,0.3125,1639
65536,82,1485,0.0,0.59375,1640
65536,84,1485,0.0,0.53125,1641
65536,86,1485,0.0,0.40625,1642
65536,88,1485,0.0,0.3125,1643
65536,90,1485,0.0,0.34375,1644
65536,92,1485,0.0,0.40625,1645
65536,94,1485,0.0,0.3125,1646
65536,96,1485,0.0,0.1875,1647
65536,98,1485,0.0,0.21875,1648
65536,100,1485,0.0,0.25,1649
65536,2,1530,1.0,1.0,1650
65536,4,1530,1.0,1.0,1651
65536,6,1530,1.0,1.0,1652
65536,8,1530,1.0,1.0,1653
65536,10,1530,1.0,1.0,1654
65536,12,1530,1.0,1.0,1655
65536,14,1530,1.0,1.0,1656
65536,16,1530,0.84375,1.0,1657
65536,18,1530,0.75,1.0,1658
65536,20,1530,0.4375,1.0,1659
65536,22,1530,0.34375,1.0,1660
65536,24,1530,0.0625,1.0,1661
65536,26,1530,0.0,1.0,1662
65536,28,1530,0.0,1.0,1663
65536,30,1530,0.0,1.0,1664
65536,32,1530,0.0,1.0,1665
65536,34,1530,0.0,1.0,1666
65536,36,1530,0.0,0.96875,1667
65536,38,1530,0.0,0.9375,1668
65536,40,1530,0.0,0.96875,1669
65536,42,1530,0.0,0.875,1670
65536,44,1530,0.0,0.875,1671
65536,46,1530,0.0,0.9375,1672
65536,48,1530,0.0,0.96875,1673
65536,50,1530,0.0,0.84375,1674
65536,52,1530,0.0,0.9375,1675
65536,54,1530,0.0,0.875,1676
65536,56,1530,0.0,0.78125,1677
65536,58,1530,0.0,0.78125,1678
65536,60,1530,0.0,0.71875,1679
65536,62,1530,0.0,0.75,1680
65536,64,1530,0.0,0.8125,1681
65536,66,1530,0.0,0.53125,1682
65536,68,1530,0.0,0.5625,1683
65536,70,1530,0.0,0.5,1684
65536,72,1530,0.0,0.625,1685
65536,74,1530,0.0,0.46875,1686
65536,76,1530,0.0,0.625,1687
65536,78,1530,0.0,0.5625,1688
65536,80,1530,0.0,0.46875,1689
65536,82,1530,0.0,0.5625,1690
65536,84,1530,0.0,0.65625,1691
65536,86,1530,0.0,0.34375,1692
65536,88,1530,0.0,0.4375,1693
65536,90,1530,0.0,0.46875,1694
65536,92,1530,0.0,0.375,1695
65536,94,1530,0.0,0.4375,1696
65536,96,1530,0.0,0.59375,1697
65536,98,1530,0.0,0.40625,1698
65536,100,1530,0.0,0.15625,1699
65536,2,1575,1.0,1.0,1700
65536,4,1575,1.0,1.0,1701
65536,6,1575,1.0,1.0,1702
65536,8,1575,1.0,1.0,1703
65536,10,1575,1.0,1.0,1704
65536,12,1575,1.0,1.0,1705
65536,14,1575,0.96875,1.0,1706
65536,16,1575,0.9375,1.0,1707
65536,18,1575,0.75,1.0,1708
65536,20,1575,0.65625,1.0,1709
65536,22,1575,0.21875,1.0,1710
65536,24,1575,0.0625,1.0,1711
65536,26,1575,0.0,1.0,1712
65536,28,1575,0.03125,1.0,1713
65536,30,1575,0.0,1.0,1714
65536,32,1575,0.0,1.0,1715
65536,34,1575,0.0,0.96875,1716
65536,36,1575,0.0,1.0,1717
65536,38,1575,0.0,1.0,1718
65536,40,1575,0.0,1.0,1719
65536,42,1575,0.0,0.9375,1720
65536,44,1575,0.0,0.96875,1721
65536,46,1575,0.0,1.0,1722
65536,48,1575,0.0,0.96875,1723
65536,50,1575,0.0,0.8125,1724
65536,52,1575,0.0,0.84375,1725
65536,54,1575,0.0,0.90625,1726
65536,56,1575,0.0,0.90625,1727
65536,58,1575,0.0,0.84375,1728
65536,60,1575,0.0,0.65625,1729
65536,62,1575,0.0,0.71875,1730
65536,64,1575,0.0,0.8125,1731
65536,66,1575,0.0,0.71875,1732
65536,68,1575,0.0,0.6875,1733
65536,70,1575,0.0,0.71875,1734
65536,72,1575,0.0,0.6875,1735
65536,74,1575,0.0,0.59375,1736
65536,76,1575,0.0,0.46875,1737
65536,78,1575,0.0,0.59375,1738
65536,80,1575,0.0,0.53125,1739
65536,82,1575,0.0,0.5,1740
65536,84,1575,0.0,0.4375,1741
65536,86,1575,0.0,0.53125,1742
65536,88,1575,0.0,0.53125,1743
65536,90,1575,0.0,0.65625,1744
65536,92,1575,0.0,0.46875,1745
65536,94,1575,0.0,0.5,1746
65536,96,1575,0.0,0.53125,1747
65536,98,1575,0.0,0.46875,1748
65536,100,1575,0.0,0.28125,1749
65536,2,1620,1.0,1.0,1750
65536,4,1620,1.0,1.0,1751
65536,6,1620,1.0,1.0,1752
65536,8,1620,1.0,1.0,1753
65536,10,1620,1.0,1.0,1754
65536,12,1620,1.0,1.0,1755
65536,14,1620,1.0,1.0,1756
65536,16,1620,1.0,1.0,1757
65536,18,1620,0.8125,1.0,1758
65536,20,1620,0.8125,1.0,1759
65536,22,1620,0.40625,1.0,1760
65536,24,1620,0.28125,1.0,1761
65536,26,1620,0.0,1.0,1762
65536,28,1620,0.0,1.0,1763
65536,30,1620,0.0,1.0,1764
65536,32,1620,0.0,1.0,1765
65536,34,1620,0.0,1.0,1766
65536,36,1620,0.0,0.9375,1767
65536,38,1620,0.0,0.9375,1768
65536,40,1620,0.0,1.0,1769
65536,42,1620,0.0,0.96875,1770
65536,44,1620,0.0,1.0,1771
65536,46,1620,0.0,0.96875,1772
65536,48,1620,0.0,0.90625,1773
65536,50,1620,0.0,0.9375,1774
65536,52,1620,0.0,0.90625,1775
65536,54,1620,0.0,0.90625,1776
65536,56,1620,0.0,0.8125,1777
65536,58,1620,0.0,0.84375,1778
65536,60,1620,0.0,0.75,1779
65536,62,1620,0.0,0.71875,1780
65536,64,1620,0.0,0.78125,1781
65536,66,1620,0.0,0.65625,1782
65536,68,1620,0.0,0.78125,1783
65536,70,1620,0.0,0.65625,1784
65536,72,1620,0.0,0.625,1785
65536,74,1620,0.0,0.6875,1786
65536,76,1620,0.0,0.625,1787
65536,78,1620,0.0,0.5,1788
65536,80,1620,0.0,0.4375,1789
65536,82,1620,0.0,0.53125,1790
65536,84,1620,0.0,0.59375,1791
65536,86,1620,0.0,0.5,1792
65536,88,1620,0.0,0.4375,1793
65536,90,1620,0.0,0.34375,1794
65536,92,1620,0.0,0.59375,1795
65536,94,1620,0.0,0.40625,1796
65536,96,1620,0.0,0.4375,1797
65536,98,1620,0.0,0.53125,1798
65536,100,1620,0.0,0.40625,1799
65536,2,1665,1.0,1.0,1800
65536,4,1665,1.0,1.0,1801
65536,6,1665,1.0,1.0,1802
65536,8,1665,1.0,1.0,1803
65536,10,1665,1.0,1.0,1804
65536,12,1665,1.0,1.0,1805
65536,14,1665,1.0,1.0,1806
65536,16,1665,0.96875,1.0,1807
65536,18,1665,0.9375,1.0,1808
65536,20,1665,0.71875,1.0,1809
65536,22,1665,0.4375,1.0,1810
65536,24,1665,0.25,1.0,1811
65536,26,1665,0.03125,1.0,1812
65536,28,1665,0.0,1.0,1813
65536,30,1665,0.0,1.0,1814
65536,32,1665,0.0,1.0,1815
65536,34,1665,0.0,1.0,1816
65536,36,1665,0.0,0.875,1817
65536,38,1665,0.0,0.96875,1818
65536,40,1665,0.0,0.96875,1819
65536,42,1665,0.0,0.96875,1820
65536,44,1665,0.0,1.0,1821
65536,46,1665,0.0,0.90625,1822
65536,48,1665,0.0,1.0,1823
65536,50,1665,0.0,0.9375,1824
65536,52,1665,0.0,0.96875,1825
65536,54,1665,0.0,0.84375,1826
65536,56,1665,0.0,0.9375,1827
65536,58,1665,0.0,0.6875,1828
65536,60,1665,0.0,0.8125,1829
65536,62,1665,0.0,0.78125,1830
65536,64,1665,0.0,0.84375,1831
65536,66,1665,0.0,0.71875,1832
65536,68,1665,0.0,0.75,1833
65536,70,1665,0.0,0.8125,1834
65536,72,1665,0.0,0.75,1835
65536,74,1665,0.0,0.53125,1836
65536,76,1665,0.0,0.625,1837
65536,78,1665,0.0,0.65625,1838
65536,80,1665,0.0,0.5625,1839
65536,82,1665,0.0,0.59375,1840
65536,84,1665,0.0,0.5625,1841
65536,86,1665,0.0,0.53125,1842
65536,88,1665,0.0,0.5,1843
65536,90,1665,0.0,0.5,1844
65536,92,1665,0.0,0.46875,1845
65536,94,1665,0.0,0.5625,1846
65536,96,1665,0.0,0.4375,1847
65536,98,1665,0.0,0.40625,1848
65536,100,1665,0.0,0.40625,1849
65536,2,1710,1.0,1.0,1850
65536,4,1710,1.0,1.0,1851
65536,6,1710,1.0,1.0,1852
65536,8,1710,1.0,1.0,1853
65536,10,1710,1.0,1.0,1854
65536,12,1710,1.0,1.0,1855
65536,14,1710,1.0,1.0,1856
65536,16,1710,0.96875,1.0,1857
65536,18,1710,0.90625,1.0,1858
65536,20,1710,0.78125,1.0,1859
65536,22,1710,0.71875,1.0,1860
65536,24,1710,0.28125,1.0,1861
65536,26,1710,0.125,1.0,1862
65536,28,1710,0.0,1.0,1863
65536,30,1710,0.0,1.0,1864
65536,32,1710,0.0,1.0,1865
65536,34,1710,0.0,1.0,1866
65536,36,1710,0.0,0.96875,1867
65536,38,1710,0.0,1.0,1868
65536,40,1710,0.0,1.0,1869
65536,42,1710,0.0,0.9375,1870
65536,44,1710,0.0,0.9375,1871
65536,46,1710,0.0,0.9375,1872
65536,48,1710,0.0,0.9375,1873
65536,50,1710,0.0,0.875,1874
65536,52,1710,0.0,0.875,1875
65536,54,1710,0.0,0.875,1876
65536,56,1710,0.0,0.90625,1877
65536,58,1710,0.0,0.875,1878
65536,60,1710,0.0,0.84375,1879
65536,62,1710,0.0,0.75,1880
65536,64,1710,0.0,0.84375,1881
65536,66,1710,0.0,0.84375,1882
65536,68,1710,0.0,0.84375,1883
65536,70,1710,0.0,0.625,1884
65536,72,1710,0.0,0.71875,1885
65536,74,1710,0.0,0.75,1886
65536,76,1710,0.0,0.59375,1887
65536,78,1710,0.0,0.53125,1888
65536,80,1710,0.0,0.65625,1889
65536,82,1710,0.0,0.5625,1890
65536,84,1710,0.0,0.375,1891
65536,86,1710,0.0,0.5625,1892
65536,88,1710,0.0,0.53125,1893
65536,90,1710,0.0,0.5625,1894
65536,92,1710,0.0,0.53125,1895
65536,94,1710,0.0,0.53125,1896
65536,96,1710,0.0,0.53125,1897
65536,98,1710,0.0,0.46875,1898
65536,100,1710,0.0,0.4375,1899
65536,2,1755,1.0,1.0,1900
65536,4,1755,1.0,1.0,1901
65536,6,1755,1.0,1.0,1902
65536,8,1755,1.0,1.0,1903
65536,10,1755,1.0,1.0,1904
65536,12,1755,1.0,1.0,1905
65536,14,1755,1.0,1.0,1906
65536,16,1755,1.0,1.0,1907
65536,18,1755,0.9375,1.0,1908
65536,20,1755,0.8125,1.0,1909
65536,22,1755,0.78125,1.0,1910
65536,24,1755,0.34375,1.0,1911
65536,26,1755,0.21875,1.0,1912
65536,28,1755,0.09375,1.0,1913
65536,30,1755,0.0,1.0,1914
65536,32,1755,0.0,1.0,1915
65536,34,1755,0.0,1.0,1916
65536,36,1755,0.0,1.0,1917
65536,38,1755,0.0,1.0,1918
65536,40,1755,0.0,1.0,1919
65536,42,1755,0.0,0.9375,1920
65536,44,1755,0.0,0.9375,1921
65536,46,1755,0.0,0.96875,1922
65536,48,1755,0.0,0.96875,1923
65536,50,1755,0.0,1.0,1924
65536,52,1755,0.0,0.9375,1925
65536,54,1755,0.0,0.90625,1926
65536,56,1755,0.0,0.90625,1927
65536,58,1755,0.0,0.875,1928
65536,60,1755,0.0,0.90625,1929
65536,62,1755,0.0,0.90625,1930
65536,64,1755,0.0,0.75,1931
65536,66,1755,0.0,0.78125,1932
65536,68,1755,0.0,0.78125,1933
65536,70,1755,0.0,0.8125,1934
65536,72,1755,0.0,0.6875,1935
65536,74,1755,0.0,0.78125,1936
65536,76,1755,0.0,0.5625,1937
65536,78,1755,0.0,0.5625,1938
65536,80,1755,0.0,0.75,1939
65536,82,1755,0.0,0.59375,1940
65536,84,1755,0.0,0.625,1941
65536,86,1755,0.0,0.65625,1942
65536,88,1755,0.0,0.65625,1943
65536,90,1755,0.0,0.6875,1944
65536,92,1755,0.0,0.46875,1945
65536,94,1755,0.0,0.53125,1946
65536,96,1755,0.0,0.375,1947
65536,98,1755,0.0,0.53125,1948
65536,100,1755,0.0,0.59375,1949
65536,2,1800,1.0,1.0,1950
65536,4,1800,1.0,1.0,1951
65536,6,1800,1.0,1.0,1952
65536,8,1800,1.0,1.0,1953
65536,10,1800,1.0,1.0,1954
65536,12,1800,1.0,1.0,1955
65536,14,1800,0.96875,1.0,1956
65536,16,1800,1.0,1.0,1957
65536,18,1800,0.96875,1.0,1958
65536,20,1800,0.90625,1.0,1959
65536,22,1800,0.65625,1.0,1960
65536,24,1800,0.6875,1.0,1961
65536,26,1800,0.15625,1.0,1962
65536,28,1800,0.09375,1.0,1963
65536,30,1800,0.0,1.0,1964
65536,32,1800,0.0,1.0,1965
65536,34,1800,0.0,1.0,1966
65536,36,1800,0.0,0.96875,1967
65536,38,1800,0.0,1.0,1968
65536,40,1800,0.0,1.0,1969
65536,42,1800,0.0,0.96875,1970
65536,44,1800,0.0,0.96875,1971
65536,46,1800,0.0,0.9375,1972
65536,48,1800,0.0,0.875,1973
65536,50,1800,0.0,1.0,1974
65536,52,1800,0.0,1.0,1975
65536,54,1800,0.0,0.875,1976
65536,56,1800,0.0,0.84375,1977
65536,58,1800,0.0,0.75,1978
65536,60,1800,0.0,0.875,1979
65536,62,1800,0.0,0.8125,1980
65536,64,1800,0.0,0.875,1981
65536,66,1800,0.0,0.6875,1982
65536,68,1800,0.0,0.8125,1983
65536,70,1800,0.0,0.84375,1984
65536,72,1800,0.0,0.875,1985
65536,74,1800,0.0,0.53125,1986
65536,76,1800,0.0,0.625,1987
65536,78,1800,0.0,0.59375,1988
65536,80,1800,0.0,0.75,1989
65536,82,1800,0.0,0.6875,1990
65536,84,1800,0.0,0.65625,1991
65536,86,1800,0.0,0.71875,1992
65536,88,1800,0.0,0.59375,1993
65536,90,1800,0.0,0.59375,1994
65536,92,1800,0.0,0.59375,1995
65536,94,1800,0.0,0.40625,1996
65536,96,1800,0.0,0.5,1997
65536,98,1800,0.0,0.5625,1998
65536,100,1800,0.0,0.375,1999
65536,2,1845,1.0,1.0,2000
65536,4,1845,1.0,1.0,2001
65536,6,1845,1.0,1.0,2002
65536,8,1845,1.0,1.0,2003
65536,10,1845,1.0,1.0,2004
65536,12,1845,1.0,1.0,2005
65536,14,1845,1.0,1.0,2006
65536,16,1845,1.0,1.0,2007
65536,18,1845,0.96875,1.0,2008
65536,20,1845,0.9375,1.0,2009
65536,22,1845,0.8125,1.0,2010
65536,24,1845,0.65625,1.0,2011
65536,26,1845,0.28125,1.0,2012
65536,28,1845,0.125,1.0,2013
65536,30,1845,0.0,1.0,2014
65536,32,1845,0.03125,1.0,2015
65536,34,1845,0.0,0.96875,2016
65536,36,1845,0.0,1.0,2017
65536,38,1845,0.0,0.96875,2018
65536,40,1845,0.0,1.0,2019
65536,42,1845,0.0,1.0,2020
65536,44,1845,0.0,0.96875,2021
65536,46,1845,0.0,1.0,2022
65536,48,1845,0.0,0.96875,2023
65536,50,1845,0.0,0.96875,2024
65536,52,1845,0.0,1.0,2025
65536,54,1845,0.0,0.9375,2026
65536,56,1845,0.0,0.78125,2027
65536,58,1845,0.0,0.96875,2028
65536,60,1845,0.0,0.96875,2029
65536,62,1845,0.0,0.84375,2030
65536,64,1845,0.0,0.90625,2031
65536,66,1845,0.0,0.90625,2032
65536,68,1845,0.0,0.90625,2033
65536,70,1845,0.0,0.8125,2034
65536,72,1845,0.0,0.8125,2035
65536,74,1845,0.0,0.65625,2036
65536,76,1845,0.0,0.65625,2037
65536,78,1845,0.0,0.625,2038
65536,80,1845,0.0,0.6875,2039
65536,82,1845,0.0,0.65625,2040
65536,84,1845,0.0,0.625,2041
65536,86,1845,0.0,0.6875,2042
65536,88,1845,0.0,0.59375,2043
65536,90,1845,0.0,0.625,2044
65536,92,1845,0.0,0.65625,2045
65536,94,1845,0.0,0.6875,2046
65536,96,1845,0.0,0.5625,2047
65536,98,1845,0.0,0.53125,2048
65536,100,1845,0.0,0.5,2049
65536,2,1890,1.0,1.0,2050
65536,4,1890,1.0,1.0,2051
65536,6,1890,1.0,1.0,2052
65536,8,1890,1.0,1.0,2053
65536,10,1890,1.0,1.0,2054
65536,12,1890,1.0,1.0,2055
65536,14,1890,1.0,1.0,2056
65536,16,1890,0.96875,1.0,2057
65536,18,1890,0.9375,1.0,2058
65536,20,1890,0.96875,1.0,2059
65536,22,1890,0.90625,1.0,2060
65536,24,1890,0.75,1.0,2061
65536,26,1890,0.375,1.0,2062
65536,28,1890,0.09375,1.0,2063
65536,30,1890,0.09375,1.0,2064
65536,32,1890,0.0,1.0,2065
65536,34,1890,0.0,0.96875,2066
65536,36,1890,0.0,1.0,2067
65536,38,1890,0.0,1.0,2068
65536,40,1890,0.0,1.0,2069
65536,42,1890,0.0,0.96875,2070
65536,44,1890,0.0,1.0,2071
65536,46,1890,0.0,0.96875,2072
65536,48,1890,0.0,1.0,2073
65536,50,1890,0.0,1.0,2074
65536,52,1890,0.0,1.0,2075
65536,54,1890,0.0,0.875,2076
65536,56,1890,0.0,0.90625,2077
65536,58,1890,0.0,0.84375,2078
65536,60,1890,0.0,0.875,2079
65536,62,1890,0.0,0.9375,2080
65536,64,1890,0.0,0.75,2081
65536,66,1890,0.0,0.8125,2082
65536,68,1890,0.0,0.75,2083
65536,70,1890,0.0,0.75,2084
65536,72,1890,0.0,0.65625,2085
65536,74,1890,0.0,0.78125,2086
65536,76,1890,0.0,0.71875,2087
65536,78,1890,0.0,0.75,2088
65536,80,1890,0.0,0.71875,2089
65536,82,1890,0.0,0.5625,2090
65536,84,1890,0.0,0.625,2091
65536,86,1890,0.0,0.65625,2092
65536,88,1890,0.0,0.625,2093
65536,90,1890,0.0,0.5625,2094
65536,92,1890,0.0,0.4375,2095
65536,94,1890,0.0,0.5,2096
65536,96,1890,0.0,0.46875,2097
65536,98,1890,0.0,0.53125,2098
65536,100,1890,0.0,0.5,2099
65536,2,1935,1.0,1.0,2100
65536,4,1935,1.0,1.0,2101
65536,6,1935,1.0,1.0,2102
65536,8,1935,1.0,1.0,2103
65536,10,1935,1.0,1.0,2104
65536,12,1935,1.0,1.0,2105
65536,14,1935,1.0,1.0,2106
65536,16,1935,1.0,1.0,2107
65536,18,1935,1.0,1.0,2108
65536,20,1935,0.9375,1.0,2109
65536,22,1935,0.875,1.0,2110
65536,24,1935,0.65625,1.0,2111
65536,26,1935,0.625,1.0,2112
65536,28,1935,0.1875,1.0,2113
65536,30,1935,0.0625,1.0,2114
65536,32,1935,0.0,1.0,2115
65536,34,1935,0.0,1.0,2116
65536,36,1935,0.0,1.0,2117
65536,38,1935,0.0,1.0,2118
65536,40,1935,0.0,1.0,2119
65536,42,1935,0.0,1.0,2120
65536,44,1935,0.0,1.0,2121
65536,46,1935,0.0,1.0,2122
65536,48,1935,0.0,0.96875,2123
65536,50,1935,0.0,0.9375,2124
65536,52,1935,0.0,1.0,2125
65536,54,1935,0.0,0.9375,2126
65536,56,1935,0.0,0.96875,2127
65536,58,1935,0.0,0.9375,2128
65536,60,1935,0.0,0.90625,2129
65536,62,1935,0.0,0.78125,2130
65536,64,1935,0.0,0.84375,2131
65536,66,1935,0.0,0.6875,2132
65536,68,1935,0.0,0.84375,2133
65536,70,1935,0.0,0.9375,2134
65536,72,1935,0.0,0.84375,2135
65536,74,1935,0.0,0.71875,2136
65536,76,1935,0.0,0.875,2137
65536,78,1935,0.0,0.75,2138
65536,80,1935,0.0,0.625,2139
65536,82,1935,0.0,0.71875,2140
65536,84,1935,0.0,0.71875,2141
65536,86,1935,0.0,0.6875,2142
65536,88,1935,0.0,0.6875,2143
65536,90,1935,0.0,0.40625,2144
65536,92,1935,0.0,0.71875,2145
65536,94,1935,0.0,0.65625,2146
65536,96,1935,0.0,0.53125,2147
65536,98,1935,0.0,0.40625,2148
65536,100,1935,0.0,0.4375,2149
65536,2,1980,1.0,1.0,2150
65536,4,1980,1.0,1.0,2151
65536,6,1980,1.0,1.0,2152
65536,8,1980,1.0,1.0,2153
65536,10,1980,1.0,1.0,2154
65536,12,1980,1.0,1.0,2155
65536,14,1980,1.0,1.0,2156
65536,16,1980,1.0,1.0,2157
65536,18,1980,0.96875,1.0,2158
65536,20,1980,0.96875,1.0,2159
65536,22,1980,0.9375,1.0,2160
65536,24,1980,0.75,1.0,2161
65536,26,1980,0.625,1.0,2162
65536,28,1980,0.3125,1.0,2163
65536,30,1980,0.34375,1.0,2164
65536,32,1980,0.0,1.0,2165
65536,34,1980,0.0,1.0,2166
65536,36,1980,0.0,1.0,2167
65536,38,1980,0.0,1.0,2168
65536,40,1980,0.0,1.0,2169
65536,42,1980,0.0,1.0,2170
65536,44,1980,0.0,1.0,2171
65536,46,1980,0.0,1.0,2172
65536,48,1980,0.0,0.96875,2173
65536,50,1980,0.0,0.9375,2174
65536,52,1980,0.0,1.0,2175
65536,54,1980,0.0,0.9375,2176
65536,56,1980,0.0,0.96875,2177
65536,58,1980,0.0,0.9375,2178
65536,60,1980,0.0,0.96875,2179
65536,62,1980,0.0,0.8125,2180
65536,64,1980,0.0,0.84375,2181
65536,66,1980,0.0,0.90625,2182
65536,68,1980,0.0,0.71875,2183
65536,70,1980,0.0,0.90625,2184
65536,72,1980,0.0,0.875,2185
65536,74,1980,0.0,0.84375,2186
65536,76,1980,0.0,0.71875,2187
65536,78,1980,0.0,0.59375,2188
65536,80,1980,0.0,0.78125,2189
65536,82,1980,0.0,0.78125,2190
65536,84,1980,0.0,0.65625,2191
65536,86,1980,0.0,0.71875,2192
65536,88,1980,0.0,0.71875,2193
65536,90,1980,0.0,0.625,2194
65536,92,1980,0.0,0.65625,2195
65536,94,1980,0.0,0.6875,2196
65536,96,1980,0.0,0.6875,2197
65536,98,1980,0.0,0.59375,2198
65536,100,1980,0.0,0.40625,2199
65536,2,2025,1.0,1.0,2200
65536,4,2025,1.0,1.0,2201
65536,6,2025,1.0,1.0,2202
65536,8,2025,1.0,1.0,2203
65536,10,2025,1.0,1.0,2204
65536,12,2025,1.0,1.0,2205
65536,14,2025,1.0,1.0,2206
65536,16,2025,1.0,1.0,2207
65536,18,2025,1.0,1.0,2208
65536,20,2025,1.0,1.0,2209
65536,22,2025,0.90625,1.0,2210
65536,24,2025,0.84375,1.0,2211
65536,26,2025,0.71875,1.0,2212
65536,28,2025,0.34375,1.0,2213
65536,30,2025,0.0625,1.0,2214
65536,32,2025,0.0625,1.0,2215
65536,34,2025,0.0625,1.0,2216
