d,n,k,errs
404,65536,96,87
572,65536,78,44
596,65536,78,1
428,65536,96,81
620,65536,78,3
452,65536,96,84
644,65536,78,0
668,65536,78,0
476,65536,96,97
692,65536,78,0
500,65536,96,89
716,65536,78,0
740,65536,78,0
524,65536,96,78
764,65536,78,0
548,65536,96,80
788,65536,78,0
812,65536,78,0
572,65536,96,68
836,65536,78,0
860,65536,78,0
884,65536,78,0
596,65536,96,64
908,65536,78,0
932,65536,78,0
620,65536,96,61
956,65536,78,0
980,65536,78,0
1004,65536,78,0
20,65536,80,42
644,65536,96,34
44,65536,80,44
68,65536,80,42
92,65536,80,41
116,65536,80,53
140,65536,80,40
164,65536,80,54
668,65536,96,56
188,65536,80,58
692,65536,96,7
212,65536,80,57
716,65536,96,3
236,65536,80,70
740,65536,96,3
260,65536,80,71
764,65536,96,0
284,65536,80,65
788,65536,96,0
308,65536,80,65
812,65536,96,0
332,65536,80,63
836,65536,96,0
356,65536,80,66
860,65536,96,0
380,65536,80,72
884,65536,96,0
404,65536,80,61
908,65536,96,0
932,65536,96,0
428,65536,80,75
956,65536,96,0
980,65536,96,0
452,65536,80,62
1004,65536,96,0
20,65536,98,64
44,65536,98,55
68,65536,98,62
92,65536,98,54
116,65536,98,70
476,65536,80,64
140,65536,98,71
164,65536,98,73
500,65536,80,63
188,65536,98,65
212,65536,98,74
524,65536,80,51
236,65536,98,83
260,65536,98,75
548,65536,80,57
284,65536,98,88
572,65536,80,52
308,65536,98,82
596,65536,80,0
620,65536,80,0
332,65536,98,89
644,65536,80,0
356,65536,98,88
668,65536,80,0
692,65536,80,0
380,65536,98,82
716,65536,80,0
404,65536,98,99
740,65536,80,0
428,65536,98,91
764,65536,80,0
788,65536,80,0
452,65536,98,87
812,65536,80,0
836,65536,80,0
476,65536,98,86
860,65536,80,0
884,65536,80,0
500,65536,98,78
908,65536,80,0
932,65536,80,0
524,65536,98,92
956,65536,80,0
980,65536,80,0
548,65536,98,78
1004,65536,80,0
20,65536,82,56
44,65536,82,53
68,65536,82,45
92,65536,82,37
116,65536,82,51
572,65536,98,81
140,65536,82,53
164,65536,82,58
188,65536,82,57
212,65536,82,74
236,65536,82,63
596,65536,98,66
260,65536,82,66
620,65536,98,59
284,65536,82,63
308,65536,82,71
644,65536,98,70
332,65536,82,69
356,65536,82,69
668,65536,98,72
380,65536,82,65
692,65536,98,49
404,65536,82,65
428,65536,82,56
716,65536,98,60
740,65536,98,0
452,65536,82,66
764,65536,98,1
476,65536,82,59
788,65536,98,0
812,65536,98,0
500,65536,82,74
836,65536,98,0
860,65536,98,0
524,65536,82,60
884,65536,98,0
548,65536,82,57
908,65536,98,0
932,65536,98,0
572,65536,82,44
956,65536,98,0
596,65536,82,4
620,65536,82,1
980,65536,98,0
644,65536,82,0
1004,65536,98,0
20,65536,100,66
44,65536,100,64
68,65536,100,63
668,65536,82,0
92,65536,100,54
692,65536,82,0
116,65536,100,66
140,65536,100,62
716,65536,82,2
164,65536,100,79
188,65536,100,80
740,65536,82,0
212,65536,100,82
764,65536,82,0
236,65536,100,90
788,65536,82,0
260,65536,100,92
812,65536,82,0
284,65536,100,83
836,65536,82,0
860,65536,82,0
308,65536,100,83
884,65536,82,0
332,65536,100,100
908,65536,82,0
932,65536,82,0
356,65536,100,93
956,65536,82,0
980,65536,82,0
380,65536,100,78
1004,65536,82,0
20,65536,84,60
44,65536,84,49
68,65536,84,32
92,65536,84,41
116,65536,84,42
404,65536,100,93
140,65536,84,62
164,65536,84,66
428,65536,100,95
188,65536,84,65
452,65536,100,88
212,65536,84,67
236,65536,84,60
476,65536,100,88
260,65536,84,70
284,65536,84,76
500,65536,100,88
308,65536,84,70
524,65536,100,86
332,65536,84,75
356,65536,84,67
548,65536,100,85
380,65536,84,76
404,65536,84,78
572,65536,100,88
428,65536,84,61
596,65536,100,80
452,65536,84,72
476,65536,84,69
620,65536,100,84
500,65536,84,61
644,65536,100,62
524,65536,84,65
548,65536,84,60
668,65536,100,70
692,65536,100,0
572,65536,84,33
716,65536,100,0
596,65536,84,61
740,65536,100,62
764,65536,100,0
620,65536,84,42
788,65536,100,0
644,65536,84,0
812,65536,100,0
668,65536,84,0
836,65536,100,1
692,65536,84,0
860,65536,100,0
716,65536,84,0
884,65536,100,0
740,65536,84,0
908,65536,100,0
764,65536,84,0
932,65536,100,0
788,65536,84,0
956,65536,100,0
812,65536,84,0
980,65536,100,0
1004,65536,100,0
20,65536,2,0
44,65536,2,0
68,65536,2,0
92,65536,2,0
116,65536,2,0
140,65536,2,0
164,65536,2,0
836,65536,84,0
188,65536,2,0
212,65536,2,0
236,65536,2,0
260,65536,2,0
284,65536,2,0
308,65536,2,0
332,65536,2,0
860,65536,84,0
356,65536,2,0
380,65536,2,0
404,65536,2,0
428,65536,2,0
452,65536,2,0
476,65536,2,0
884,65536,84,0
500,65536,2,0
524,65536,2,0
548,65536,2,0
908,65536,84,0
572,65536,2,0
596,65536,2,0
932,65536,84,0
620,65536,2,0
644,65536,2,0
668,65536,2,0
956,65536,84,0
692,65536,2,0
716,65536,2,0
980,65536,84,0
740,65536,2,0
764,65536,2,0
1004,65536,84,0
20,65536,86,57
44,65536,86,54
68,65536,86,56
92,65536,86,48
788,65536,2,0
116,65536,86,41
812,65536,2,0
140,65536,86,55
836,65536,2,0
860,65536,2,0
164,65536,86,67
884,65536,2,0
188,65536,86,62
908,65536,2,0
932,65536,2,0
212,65536,86,66
956,65536,2,0
236,65536,86,67
980,65536,2,0
1004,65536,2,0
20,65536,4,0
44,65536,4,0
68,65536,4,0
260,65536,86,69
92,65536,4,0
116,65536,4,0
140,65536,4,0
164,65536,4,0
188,65536,4,0
212,65536,4,0
236,65536,4,0
260,65536,4,0
284,65536,86,77
284,65536,4,0
308,65536,4,0
332,65536,4,0
356,65536,4,0
380,65536,4,0
404,65536,4,0
308,65536,86,77
428,65536,4,0
452,65536,4,0
476,65536,4,0
500,65536,4,0
332,65536,86,74
524,65536,4,0
548,65536,4,0
572,65536,4,0
596,65536,4,0
356,65536,86,63
620,65536,4,0
644,65536,4,0
668,65536,4,0
692,65536,4,0
380,65536,86,74
716,65536,4,0
740,65536,4,0
764,65536,4,0
404,65536,86,78
788,65536,4,0
812,65536,4,0
836,65536,4,0
428,65536,86,59
860,65536,4,0
884,65536,4,0
908,65536,4,0
452,65536,86,70
932,65536,4,0
956,65536,4,0
980,65536,4,0
1004,65536,4,0
20,65536,6,0
44,65536,6,0
68,65536,6,1
476,65536,86,70
92,65536,6,0
116,65536,6,0
140,65536,6,0
164,65536,6,0
188,65536,6,0
212,65536,6,0
236,65536,6,0
260,65536,6,0
500,65536,86,72
284,65536,6,0
308,65536,6,0
332,65536,6,0
356,65536,6,0
380,65536,6,0
404,65536,6,0
428,65536,6,0
524,65536,86,66
452,65536,6,0
476,65536,6,0
500,65536,6,0
524,65536,6,0
548,65536,6,0
572,65536,6,0
548,65536,86,68
596,65536,6,0
620,65536,6,0
644,65536,6,0
668,65536,6,0
692,65536,6,0
572,65536,86,77
716,65536,6,0
740,65536,6,0
764,65536,6,0
788,65536,6,0
812,65536,6,0
596,65536,86,58
836,65536,6,0
860,65536,6,0
884,65536,6,0
620,65536,86,50
908,65536,6,0
932,65536,6,0
644,65536,86,6
956,65536,6,0
980,65536,6,0
1004,65536,6,0
20,65536,8,0
44,65536,8,1
668,65536,86,37
68,65536,8,1
92,65536,8,0
116,65536,8,0
140,65536,8,0
692,65536,86,0
164,65536,8,0
188,65536,8,0
212,65536,8,0
236,65536,8,0
260,65536,8,0
716,65536,86,0
284,65536,8,0
308,65536,8,0
332,65536,8,0
356,65536,8,0
740,65536,86,0
380,65536,8,0
404,65536,8,0
428,65536,8,0
764,65536,86,0
452,65536,8,0
476,65536,8,0
500,65536,8,0
524,65536,8,0
548,65536,8,0
572,65536,8,0
788,65536,86,0
596,65536,8,0
620,65536,8,0
644,65536,8,0
812,65536,86,0
668,65536,8,0
692,65536,8,0
716,65536,8,0
740,65536,8,0
836,65536,86,0
764,65536,8,0
788,65536,8,0
860,65536,86,0
812,65536,8,0
836,65536,8,0
884,65536,86,0
860,65536,8,0
908,65536,86,0
884,65536,8,0
908,65536,8,0
932,65536,86,0
932,65536,8,0
956,65536,8,0
956,65536,86,0
980,65536,8,0
980,65536,86,0
1004,65536,8,0
20,65536,10,2
44,65536,10,0
68,65536,10,1
92,65536,10,0
116,65536,10,0
140,65536,10,0
1004,65536,86,0
20,65536,88,60
44,65536,88,59
68,65536,88,38
164,65536,10,0
188,65536,10,0
92,65536,88,55
212,65536,10,0
236,65536,10,0
116,65536,88,57
260,65536,10,0
284,65536,10,0
140,65536,88,60
308,65536,10,0
332,65536,10,0
356,65536,10,0
164,65536,88,67
380,65536,10,0
404,65536,10,0
428,65536,10,0
452,65536,10,0
188,65536,88,67
476,65536,10,0
500,65536,10,0
524,65536,10,0
212,65536,88,56
548,65536,10,0
572,65536,10,0
236,65536,88,70
596,65536,10,0
620,65536,10,0
644,65536,10,0
260,65536,88,73
668,65536,10,0
692,65536,10,0
716,65536,10,0
284,65536,88,69
740,65536,10,0
764,65536,10,0
308,65536,88,78
788,65536,10,0
812,65536,10,0
836,65536,10,0
332,65536,88,80
860,65536,10,0
884,65536,10,0
356,65536,88,71
908,65536,10,0
932,65536,10,0
380,65536,88,78
956,65536,10,0
980,65536,10,0
1004,65536,10,0
20,65536,12,4
44,65536,12,3
68,65536,12,0
404,65536,88,76
92,65536,12,1
116,65536,12,0
140,65536,12,0
164,65536,12,0
428,65536,88,77
188,65536,12,0
212,65536,12,0
236,65536,12,0
260,65536,12,0
284,65536,12,0
452,65536,88,73
308,65536,12,0
332,65536,12,0
356,65536,12,0
380,65536,12,0
404,65536,12,0
428,65536,12,0
476,65536,88,66
452,65536,12,0
476,65536,12,0
500,65536,12,0
524,65536,12,0
548,65536,12,0
500,65536,88,73
572,65536,12,0
596,65536,12,0
620,65536,12,0
644,65536,12,0
668,65536,12,0
524,65536,88,73
692,65536,12,0
716,65536,12,0
740,65536,12,0
548,65536,88,59
764,65536,12,0
788,65536,12,0
812,65536,12,0
836,65536,12,0
572,65536,88,66
860,65536,12,0
884,65536,12,0
908,65536,12,0
596,65536,88,55
932,65536,12,0
956,65536,12,0
620,65536,88,2
980,65536,12,0
1004,65536,12,0
20,65536,14,2
44,65536,14,4
68,65536,14,1
92,65536,14,2
644,65536,88,35
116,65536,14,1
140,65536,14,0
164,65536,14,0
188,65536,14,0
212,65536,14,0
236,65536,14,0
260,65536,14,0
668,65536,88,47
284,65536,14,0
308,65536,14,0
332,65536,14,0
356,65536,14,0
692,65536,88,7
380,65536,14,0
404,65536,14,0
716,65536,88,0
428,65536,14,0
452,65536,14,0
476,65536,14,0
740,65536,88,0
500,65536,14,0
524,65536,14,0
548,65536,14,0
764,65536,88,3
572,65536,14,0
596,65536,14,0
620,65536,14,0
788,65536,88,0
644,65536,14,0
668,65536,14,0
692,65536,14,0
716,65536,14,0
740,65536,14,0
812,65536,88,0
764,65536,14,0
788,65536,14,0
812,65536,14,0
836,65536,88,0
836,65536,14,0
860,65536,14,0
860,65536,88,0
884,65536,14,0
908,65536,14,0
884,65536,88,0
932,65536,14,0
956,65536,14,0
908,65536,88,0
980,65536,14,0
932,65536,88,0
1004,65536,14,0
20,65536,16,1
44,65536,16,2
68,65536,16,4
92,65536,16,0
116,65536,16,1
956,65536,88,0
140,65536,16,0
164,65536,16,0
980,65536,88,0
188,65536,16,0
212,65536,16,0
236,65536,16,0
1004,65536,88,0
20,65536,90,62
260,65536,16,0
44,65536,90,53
68,65536,90,50
92,65536,90,44
284,65536,16,0
116,65536,90,61
308,65536,16,0
332,65536,16,0
140,65536,90,47
356,65536,16,0
164,65536,90,56
380,65536,16,0
404,65536,16,0
428,65536,16,0
188,65536,90,67
452,65536,16,0
476,65536,16,0
500,65536,16,0
212,65536,90,77
524,65536,16,0
548,65536,16,0
236,65536,90,69
572,65536,16,0
596,65536,16,0
260,65536,90,78
620,65536,16,0
644,65536,16,0
668,65536,16,0
692,65536,16,0
284,65536,90,81
716,65536,16,0
740,65536,16,0
308,65536,90,72
764,65536,16,0
788,65536,16,0
812,65536,16,0
332,65536,90,81
836,65536,16,0
860,65536,16,0
356,65536,90,80
884,65536,16,0
908,65536,16,0
932,65536,16,0
380,65536,90,77
956,65536,16,0
980,65536,16,0
404,65536,90,86
1004,65536,16,0
20,65536,18,9
44,65536,18,4
68,65536,18,2
92,65536,18,2
116,65536,18,0
140,65536,18,3
428,65536,90,79
164,65536,18,0
188,65536,18,0
212,65536,18,0
452,65536,90,77
236,65536,18,0
260,65536,18,0
284,65536,18,0
308,65536,18,0
332,65536,18,0
476,65536,90,83
356,65536,18,0
380,65536,18,0
404,65536,18,0
428,65536,18,0
452,65536,18,0
476,65536,18,0
500,65536,90,88
500,65536,18,0
524,65536,18,0
548,65536,18,0
572,65536,18,0
524,65536,90,76
596,65536,18,0
620,65536,18,0
644,65536,18,0
668,65536,18,0
548,65536,90,79
692,65536,18,0
716,65536,18,0
740,65536,18,0
764,65536,18,0
572,65536,90,70
788,65536,18,0
812,65536,18,0
836,65536,18,0
596,65536,90,65
860,65536,18,0
884,65536,18,0
908,65536,18,0
932,65536,18,0
620,65536,90,66
956,65536,18,0
980,65536,18,0
1004,65536,18,0
20,65536,20,9
44,65536,20,6
644,65536,90,62
68,65536,20,5
92,65536,20,4
116,65536,20,0
140,65536,20,0
668,65536,90,5
164,65536,20,1
188,65536,20,1
692,65536,90,1
212,65536,20,0
236,65536,20,0
716,65536,90,0
260,65536,20,0
284,65536,20,0
308,65536,20,0
740,65536,90,0
332,65536,20,0
356,65536,20,0
380,65536,20,0
764,65536,90,0
404,65536,20,0
428,65536,20,0
452,65536,20,0
476,65536,20,0
788,65536,90,0
500,65536,20,0
524,65536,20,0
548,65536,20,0
572,65536,20,0
812,65536,90,0
596,65536,20,0
620,65536,20,0
644,65536,20,0
668,65536,20,0
836,65536,90,0
692,65536,20,0
716,65536,20,0
740,65536,20,0
860,65536,90,0
764,65536,20,0
788,65536,20,0
884,65536,90,0
812,65536,20,0
836,65536,20,0
908,65536,90,0
860,65536,20,0
884,65536,20,0
932,65536,90,0
908,65536,20,0
956,65536,90,0
932,65536,20,0
956,65536,20,0
980,65536,90,0
980,65536,20,0
1004,65536,90,0
20,65536,92,65
44,65536,92,71
68,65536,92,46
92,65536,92,45
1004,65536,20,0
20,65536,22,8
44,65536,22,5
116,65536,92,31
68,65536,22,1
92,65536,22,3
140,65536,92,43
116,65536,22,7
164,65536,92,68
140,65536,22,0
164,65536,22,1
188,65536,92,58
188,65536,22,0
212,65536,22,0
212,65536,92,66
236,65536,22,0
260,65536,22,0
236,65536,92,73
284,65536,22,0
308,65536,22,0
260,65536,92,77
332,65536,22,0
356,65536,22,0
380,65536,22,0
404,65536,22,0
284,65536,92,82
428,65536,22,0
452,65536,22,0
476,65536,22,0
308,65536,92,74
500,65536,22,0
524,65536,22,0
548,65536,22,0
332,65536,92,77
572,65536,22,0
596,65536,22,0
620,65536,22,0
356,65536,92,82
644,65536,22,0
668,65536,22,0
692,65536,22,0
716,65536,22,0
380,65536,92,89
740,65536,22,0
764,65536,22,0
788,65536,22,0
404,65536,92,79
812,65536,22,0
836,65536,22,0
428,65536,92,78
860,65536,22,0
884,65536,22,0
908,65536,22,0
452,65536,92,83
932,65536,22,0
956,65536,22,0
980,65536,22,0
476,65536,92,73
1004,65536,22,0
20,65536,24,19
44,65536,24,6
68,65536,24,6
92,65536,24,9
500,65536,92,82
116,65536,24,12
140,65536,24,7
164,65536,24,6
524,65536,92,84
188,65536,24,5
212,65536,24,0
236,65536,24,0
260,65536,24,0
548,65536,92,83
284,65536,24,0
308,65536,24,0
332,65536,24,0
356,65536,24,0
572,65536,92,71
380,65536,24,0
404,65536,24,0
428,65536,24,0
452,65536,24,0
476,65536,24,0
596,65536,92,80
500,65536,24,0
524,65536,24,0
548,65536,24,0
572,65536,24,0
596,65536,24,0
620,65536,92,54
620,65536,24,0
644,65536,24,0
668,65536,24,0
644,65536,92,12
692,65536,24,0
716,65536,24,0
740,65536,24,0
764,65536,24,0
668,65536,92,43
788,65536,24,0
812,65536,24,0
836,65536,24,0
860,65536,24,0
692,65536,92,55
884,65536,24,0
908,65536,24,0
932,65536,24,0
716,65536,92,60
956,65536,24,0
740,65536,92,1
980,65536,24,0
1004,65536,24,0
20,65536,26,14
44,65536,26,9
68,65536,26,6
92,65536,26,5
764,65536,92,0
116,65536,26,3
788,65536,92,0
140,65536,26,17
164,65536,26,2
188,65536,26,3
812,65536,92,0
212,65536,26,0
236,65536,26,0
260,65536,26,0
836,65536,92,0
284,65536,26,0
860,65536,92,0
308,65536,26,0
884,65536,92,0
332,65536,26,0
356,65536,26,0
908,65536,92,0
380,65536,26,0
404,65536,26,0
932,65536,92,0
428,65536,26,0
452,65536,26,0
956,65536,92,0
476,65536,26,0
500,65536,26,0
980,65536,92,0
524,65536,26,0
548,65536,26,0
1004,65536,92,0
20,65536,94,55
572,65536,26,0
44,65536,94,59
68,65536,94,46
92,65536,94,54
596,65536,26,0
116,65536,94,41
620,65536,26,0
140,65536,94,66
644,65536,26,0
668,65536,26,0
164,65536,94,69
692,65536,26,0
716,65536,26,0
188,65536,94,74
740,65536,26,0
212,65536,94,83
764,65536,26,0
788,65536,26,0
236,65536,94,80
812,65536,26,0
836,65536,26,0
260,65536,94,81
860,65536,26,0
884,65536,26,0
284,65536,94,81
908,65536,26,0
932,65536,26,0
308,65536,94,88
956,65536,26,0
980,65536,26,0
332,65536,94,85
1004,65536,26,0
20,65536,28,14
44,65536,28,7
68,65536,28,11
92,65536,28,6
116,65536,28,10
356,65536,94,92
140,65536,28,7
164,65536,28,4
380,65536,94,79
188,65536,28,18
212,65536,28,4
236,65536,28,0
404,65536,94,80
260,65536,28,0
284,65536,28,0
308,65536,28,0
428,65536,94,84
332,65536,28,0
356,65536,28,0
452,65536,94,85
380,65536,28,0
404,65536,28,0
428,65536,28,0
452,65536,28,0
476,65536,94,80
476,65536,28,0
500,65536,28,0
524,65536,28,0
548,65536,28,0
572,65536,28,0
596,65536,28,0
620,65536,28,0
644,65536,28,0
668,65536,28,0
692,65536,28,0
500,65536,94,77
716,65536,28,0
740,65536,28,0
764,65536,28,0
788,65536,28,0
524,65536,94,81
812,65536,28,0
836,65536,28,0
548,65536,94,83
860,65536,28,0
884,65536,28,0
908,65536,28,0
932,65536,28,0
572,65536,94,76
956,65536,28,0
980,65536,28,0
596,65536,94,70
1004,65536,28,0
20,65536,30,21
44,65536,30,12
68,65536,30,10
92,65536,30,10
116,65536,30,12
140,65536,30,0
164,65536,30,8
620,65536,94,53
188,65536,30,1
212,65536,30,1
236,65536,30,0
644,65536,94,58
260,65536,30,0
284,65536,30,0
308,65536,30,0
332,65536,30,0
668,65536,94,41
356,65536,30,0
380,65536,30,0
692,65536,94,10
404,65536,30,0
716,65536,94,1
428,65536,30,0
452,65536,30,0
476,65536,30,0
740,65536,94,0
500,65536,30,0
524,65536,30,0
764,65536,94,0
548,65536,30,0
572,65536,30,0
788,65536,94,0
596,65536,30,0
620,65536,30,0
644,65536,30,0
812,65536,94,0
668,65536,30,0
692,65536,30,0
716,65536,30,0
836,65536,94,0
740,65536,30,0
764,65536,30,0
860,65536,94,0
788,65536,30,0
812,65536,30,0
884,65536,94,0
836,65536,30,0
908,65536,94,0
860,65536,30,0
884,65536,30,0
932,65536,94,0
908,65536,30,0
956,65536,94,0
932,65536,30,0
956,65536,30,0
980,65536,94,0
980,65536,30,0
1004,65536,94,0
1004,65536,30,0
20,65536,96,60
20,65536,32,20
44,65536,96,64
44,65536,32,13
68,65536,96,57
68,65536,32,5
92,65536,96,54
92,65536,32,9
116,65536,96,54
116,65536,32,12
140,65536,96,63
140,65536,32,26
164,65536,96,76
164,65536,32,24
188,65536,96,75
188,65536,32,11
212,65536,96,74
212,65536,32,20
236,65536,32,0
236,65536,96,76
260,65536,32,0
284,65536,32,0
308,65536,32,0
260,65536,96,87
332,65536,32,0
356,65536,32,0
284,65536,96,75
380,65536,32,0
404,65536,32,0
308,65536,96,84
428,65536,32,0
452,65536,32,0
476,65536,32,0
332,65536,96,76
500,65536,32,0
524,65536,32,0
356,65536,96,82
548,65536,32,0
572,65536,32,0
596,65536,32,0
380,65536,96,78
620,65536,32,0
644,65536,32,0
668,65536,32,0
404,65536,96,95
692,65536,32,0
716,65536,32,0
740,65536,32,0
428,65536,96,84
764,65536,32,0
788,65536,32,0
812,65536,32,0
452,65536,96,76
836,65536,32,0
860,65536,32,0
884,65536,32,0
476,65536,96,85
908,65536,32,0
932,65536,32,0
956,65536,32,0
500,65536,96,90
980,65536,32,0
1004,65536,32,0
20,65536,34,15
44,65536,34,12
68,65536,34,8
92,65536,34,9
524,65536,96,82
116,65536,34,16
140,65536,34,14
548,65536,96,77
164,65536,34,21
188,65536,34,23
212,65536,34,4
572,65536,96,73
236,65536,34,12
260,65536,34,11
596,65536,96,77
284,65536,34,5
308,65536,34,0
332,65536,34,0
356,65536,34,0
620,65536,96,42
380,65536,34,0
404,65536,34,0
644,65536,96,73
428,65536,34,0
452,65536,34,0
476,65536,34,0
500,65536,34,0
668,65536,96,70
524,65536,34,0
548,65536,34,0
692,65536,96,0
572,65536,34,0
596,65536,34,0
716,65536,96,1
620,65536,34,0
644,65536,34,0
740,65536,96,0
668,65536,34,0
692,65536,34,0
764,65536,96,0
716,65536,34,0
788,65536,96,7
740,65536,34,0
764,65536,34,0
788,65536,34,0
812,65536,96,0
812,65536,34,0
836,65536,34,0
836,65536,96,0
860,65536,34,0
884,65536,34,0
860,65536,96,0
908,65536,34,0
884,65536,96,0
932,65536,34,0
956,65536,34,0
908,65536,96,0
980,65536,34,0
1004,65536,34,0
20,65536,36,21
44,65536,36,13
932,65536,96,0
68,65536,36,17
92,65536,36,12
116,65536,36,10
956,65536,96,0
140,65536,36,22
164,65536,36,18
980,65536,96,0
188,65536,36,22
1004,65536,96,0
20,65536,98,66
44,65536,98,65
68,65536,98,55
92,65536,98,48
212,65536,36,19
116,65536,98,66
236,65536,36,0
140,65536,98,54
164,65536,98,76
260,65536,36,22
188,65536,98,74
284,65536,36,23
212,65536,98,88
308,65536,36,16
236,65536,98,87
332,65536,36,0
356,65536,36,0
260,65536,98,83
380,65536,36,0
404,65536,36,0
284,65536,98,94
428,65536,36,0
308,65536,98,88
452,65536,36,0
476,65536,36,0
332,65536,98,93
500,65536,36,0
524,65536,36,0
356,65536,98,84
548,65536,36,0
572,65536,36,0
596,65536,36,0
380,65536,98,90
620,65536,36,0
644,65536,36,0
668,65536,36,0
404,65536,98,96
692,65536,36,0
716,65536,36,0
740,65536,36,0
428,65536,98,94
764,65536,36,0
788,65536,36,0
812,65536,36,0
836,65536,36,0
452,65536,98,69
860,65536,36,0
884,65536,36,0
476,65536,98,86
908,65536,36,0
932,65536,36,0
956,65536,36,0
500,65536,98,84
980,65536,36,0
1004,65536,36,0
20,65536,38,19
44,65536,38,13
68,65536,38,16
92,65536,38,9
116,65536,38,17
524,65536,98,81
140,65536,38,25
164,65536,38,28
548,65536,98,90
188,65536,38,18
212,65536,38,32
572,65536,98,79
236,65536,38,23
260,65536,38,20
596,65536,98,82
284,65536,38,3
308,65536,38,0
332,65536,38,0
620,65536,98,62
356,65536,38,0
380,65536,38,0
404,65536,38,0
644,65536,98,74
428,65536,38,0
668,65536,98,0
452,65536,38,0
476,65536,38,0
500,65536,38,0
692,65536,98,77
524,65536,38,0
548,65536,38,0
716,65536,98,6
572,65536,38,0
596,65536,38,0
740,65536,98,0
620,65536,38,0
644,65536,38,0
764,65536,98,0
668,65536,38,0
788,65536,98,0
692,65536,38,0
716,65536,38,0
812,65536,98,0
740,65536,38,0
764,65536,38,0
788,65536,38,0
836,65536,98,0
812,65536,38,0
836,65536,38,0
860,65536,38,0
860,65536,98,0
884,65536,38,0
908,65536,38,0
884,65536,98,0
932,65536,38,0
956,65536,38,0
908,65536,98,0
980,65536,38,0
932,65536,98,0
1004,65536,38,0
20,65536,40,27
44,65536,40,16
68,65536,40,15
92,65536,40,18
116,65536,40,8
956,65536,98,0
140,65536,40,23
164,65536,40,18
980,65536,98,0
188,65536,40,25
1004,65536,98,0
20,65536,100,72
44,65536,100,63
68,65536,100,52
92,65536,100,49
116,65536,100,65
212,65536,40,22
140,65536,100,71
236,65536,40,28
164,65536,100,78
260,65536,40,20
188,65536,100,84
284,65536,40,21
212,65536,100,86
236,65536,100,82
308,65536,40,23
332,65536,40,0
260,65536,100,80
356,65536,40,2
380,65536,40,0
404,65536,40,0
284,65536,100,86
428,65536,40,0
452,65536,40,0
308,65536,100,90
476,65536,40,0
500,65536,40,0
332,65536,100,87
524,65536,40,0
548,65536,40,0
356,65536,100,96
572,65536,40,0
596,65536,40,0
620,65536,40,0
380,65536,100,85
644,65536,40,0
668,65536,40,0
692,65536,40,0
404,65536,100,84
