method,n,eta,k,d_per_nat,d,dict_type,acc
64_step,256,0.2031746059656143,3,4.428571701049805,72,spherical,1.0
64_step,256,0.2031746059656143,3,4.571428298950195,74,rademacher,1.0
64_step,256,0.2031746059656143,3,4.571428298950195,74,spherical,0.9999755859375
64_step,256,0.2031746059656143,3,4.714285373687744,77,rademacher,1.0
64_step,256,0.2031746059656143,3,4.714285373687744,77,spherical,1.0
64_step,256,0.2031746059656143,3,4.857142448425293,79,rademacher,0.9999743009868421
64_step,256,0.2031746059656143,3,4.857142448425293,79,spherical,1.0
64_step,256,0.2031746059656143,3,5.0,81,rademacher,0.9999743009868421
64_step,256,0.2031746059656143,3,5.0,81,spherical,1.0
64_step,256,0.2031746059656143,3,5.142857074737549,84,rademacher,0.9999743009868421
64_step,256,0.2031746059656143,3,5.142857074737549,84,spherical,1.0
64_step,256,0.2031746059656143,3,5.285714149475098,86,rademacher,1.0
64_step,256,0.2031746059656143,3,5.285714149475098,86,spherical,1.0
64_step,256,0.2031746059656143,3,5.4285712242126465,88,rademacher,1.0
64_step,256,0.2031746059656143,3,5.4285712242126465,88,spherical,1.0
64_step,256,0.2031746059656143,3,5.571428298950195,91,rademacher,1.0
64_step,256,0.2031746059656143,3,5.571428298950195,91,spherical,1.0
64_step,256,0.2031746059656143,3,5.714285373687744,93,rademacher,1.0
64_step,256,0.2031746059656143,3,5.714285373687744,93,spherical,1.0
64_step,256,0.2031746059656143,3,5.857142925262451,95,rademacher,1.0
64_step,256,0.2031746059656143,3,5.857142925262451,95,spherical,1.0
64_step,256,0.2031746059656143,3,6.0,98,rademacher,1.0
64_step,256,0.2031746059656143,3,6.0,98,spherical,1.0
64_step,256,0.2031746059656143,3,6.142857074737549,100,rademacher,1.0
64_step,256,0.2031746059656143,3,6.142857074737549,100,spherical,1.0
64_step,256,0.2031746059656143,3,6.285714149475098,102,rademacher,1.0
64_step,256,0.2031746059656143,3,6.285714149475098,102,spherical,1.0
64_step,256,0.2031746059656143,3,6.4285712242126465,105,rademacher,1.0
64_step,256,0.2031746059656143,3,6.4285712242126465,105,spherical,1.0
64_step,256,0.2031746059656143,3,6.571428298950195,107,rademacher,1.0
64_step,256,0.2031746059656143,3,6.571428298950195,107,spherical,1.0
64_step,256,0.2031746059656143,3,6.714285850524902,109,rademacher,1.0
64_step,256,0.2031746059656143,3,6.714285850524902,109,spherical,1.0
64_step,256,0.2031746059656143,3,6.857142925262451,112,rademacher,1.0
64_step,256,0.2031746059656143,3,6.857142925262451,112,spherical,1.0
64_step,256,0.2031746059656143,3,7.0,114,rademacher,1.0
64_step,256,0.2031746059656143,3,7.0,114,spherical,1.0
64_step,256,0.2031746059656143,3,7.142857074737549,116,rademacher,1.0
64_step,256,0.2031746059656143,3,7.142857074737549,116,spherical,1.0
64_step,256,0.2031746059656143,3,7.285714149475098,119,rademacher,1.0
64_step,256,0.2031746059656143,3,7.285714149475098,119,spherical,1.0
64_step,256,0.2031746059656143,3,7.4285712242126465,121,rademacher,1.0
64_step,256,0.2031746059656143,3,7.4285712242126465,121,spherical,1.0
64_step,256,0.2031746059656143,3,7.571428298950195,123,rademacher,1.0
64_step,256,0.2031746059656143,3,7.571428298950195,123,spherical,1.0
64_step,256,0.2031746059656143,3,7.714285850524902,126,rademacher,1.0
64_step,256,0.2031746059656143,3,7.714285850524902,126,spherical,1.0
64_step,256,0.2031746059656143,3,7.857142925262451,128,rademacher,1.0
64_step,256,0.2031746059656143,3,7.857142925262451,128,spherical,1.0
64_step,256,0.2031746059656143,3,8.0,130,rademacher,1.0
64_step,256,0.2031746059656143,3,8.0,130,spherical,1.0
64_step,256,0.2031746059656143,3,8.142857551574707,133,rademacher,1.0
64_step,256,0.2031746059656143,3,8.142857551574707,133,spherical,1.0
64_step,256,0.2031746059656143,3,8.285714149475098,135,rademacher,1.0
64_step,256,0.2031746059656143,3,8.285714149475098,135,spherical,1.0
64_step,256,0.2031746059656143,3,8.428571701049805,137,rademacher,1.0
64_step,256,0.2031746059656143,3,8.428571701049805,137,spherical,1.0
64_step,256,0.2031746059656143,3,8.571428298950195,140,rademacher,1.0
64_step,256,0.2031746059656143,3,8.571428298950195,140,spherical,1.0
64_step,256,0.2031746059656143,3,8.714285850524902,142,rademacher,1.0
64_step,256,0.2031746059656143,3,8.714285850524902,142,spherical,1.0
64_step,256,0.2031746059656143,3,8.857142448425293,144,rademacher,1.0
64_step,256,0.2031746059656143,3,8.857142448425293,144,spherical,1.0
64_step,256,0.2031746059656143,3,9.0,147,rademacher,1.0
64_step,256,0.2031746059656143,3,9.0,147,spherical,1.0
64_step,256,0.2095238119363784,3,0.0,1,rademacher,0.0
64_step,256,0.2095238119363784,3,0.0,1,spherical,0.0
64_step,256,0.2095238119363784,3,0.1428571492433548,2,rademacher,0.0
64_step,256,0.2095238119363784,3,0.1428571492433548,2,spherical,0.0
64_step,256,0.2095238119363784,3,0.2857142984867096,4,rademacher,2.5699013157894735e-05
64_step,256,0.2095238119363784,3,0.2857142984867096,4,spherical,0.000537109375
64_step,256,0.2095238119363784,3,0.4285714626312256,7,rademacher,0.0033665707236842104
64_step,256,0.2095238119363784,3,0.4285714626312256,7,spherical,0.0067138671875
64_step,256,0.2095238119363784,3,0.5714285969734192,9,rademacher,0.021021792763157895
64_step,256,0.2095238119363784,3,0.5714285969734192,9,spherical,0.0266357421875
64_step,256,0.2095238119363784,3,0.7142857313156128,11,rademacher,0.06599506578947369
64_step,256,0.2095238119363784,3,0.7142857313156128,11,spherical,0.07080078125
64_step,256,0.2095238119363784,3,0.8571429252624512,14,rademacher,0.19127775493421054
64_step,256,0.2095238119363784,3,0.8571429252624512,14,spherical,0.2054443359375
64_step,256,0.2095238119363784,3,1.0,16,rademacher,0.3150185032894737
64_step,256,0.2095238119363784,3,1.0,16,spherical,0.3333984375
64_step,256,0.2095238119363784,3,1.1428571939468384,18,rademacher,0.4491159539473684
64_step,256,0.2095238119363784,3,1.1428571939468384,18,spherical,0.4712646484375
64_step,256,0.2095238119363784,3,1.2857143878936768,21,rademacher,0.639417146381579
64_step,256,0.2095238119363784,3,1.2857143878936768,21,spherical,0.65078125
64_step,256,0.2095238119363784,3,1.4285714626312256,23,rademacher,0.7392321134868421
64_step,256,0.2095238119363784,3,1.4285714626312256,23,spherical,0.7555908203125
64_step,256,0.2095238119363784,3,1.571428656578064,25,rademacher,0.8196186266447368
64_step,256,0.2095238119363784,3,1.571428656578064,25,spherical,0.8299560546875
64_step,256,0.2095238119363784,3,1.7142858505249023,28,rademacher,0.89892578125
64_step,256,0.2095238119363784,3,1.7142858505249023,28,spherical,0.9082275390625
64_step,256,0.2095238119363784,3,1.8571429252624512,30,rademacher,0.9351870888157895
64_step,256,0.2095238119363784,3,1.8571429252624512,30,spherical,0.93828125
64_step,256,0.2095238119363784,3,2.0,32,rademacher,0.9571340460526315
64_step,256,0.2095238119363784,3,2.0,32,spherical,0.9599609375
64_step,256,0.2095238119363784,3,2.142857313156128,35,rademacher,0.977796052631579
64_step,256,0.2095238119363784,3,2.142857313156128,35,spherical,0.97841796875
64_step,256,0.2095238119363784,3,2.2857143878936768,37,rademacher,0.9857113486842105
64_step,256,0.2095238119363784,3,2.2857143878936768,37,spherical,0.9869140625
64_step,256,0.2095238119363784,3,2.4285714626312256,39,rademacher,0.9895662006578947
64_step,256,0.2095238119363784,3,2.4285714626312256,39,spherical,0.9909912109375
64_step,256,0.2095238119363784,3,2.5714287757873535,42,rademacher,0.9947060032894737
64_step,256,0.2095238119363784,3,2.5714287757873535,42,spherical,0.9947509765625
64_step,256,0.2095238119363784,3,2.7142858505249023,44,rademacher,0.9965306332236842
64_step,256,0.2095238119363784,3,2.7142858505249023,44,spherical,0.9966552734375
64_step,256,0.2095238119363784,3,2.857142925262451,46,rademacher,0.9980211759868421
64_step,256,0.2095238119363784,3,2.857142925262451,46,spherical,0.9977294921875
64_step,256,0.2095238119363784,3,3.000000238418579,49,rademacher,0.9986122532894737
64_step,256,0.2095238119363784,3,3.000000238418579,49,spherical,0.9988525390625
64_step,256,0.2095238119363784,3,3.142857313156128,51,rademacher,0.999254728618421
64_step,256,0.2095238119363784,3,3.142857313156128,51,spherical,0.99892578125
64_step,256,0.2095238119363784,3,3.2857143878936768,53,rademacher,0.9994346217105263
64_step,256,0.2095238119363784,3,3.2857143878936768,53,spherical,0.999658203125
64_step,256,0.2095238119363784,3,3.4285717010498047,56,rademacher,0.9998972039473685
64_step,256,0.2095238119363784,3,3.4285717010498047,56,spherical,0.999609375
64_step,256,0.2095238119363784,3,3.5714287757873535,58,rademacher,0.9998458059210527
64_step,256,0.2095238119363784,3,3.5714287757873535,58,spherical,0.9998291015625
64_step,256,0.2095238119363784,3,3.7142858505249023,60,rademacher,0.9998458059210527
64_step,256,0.2095238119363784,3,3.7142858505249023,60,spherical,0.9999267578125
64_step,256,0.2095238119363784,3,3.857142925262451,63,rademacher,0.9999486019736842
64_step,256,0.2095238119363784,3,3.857142925262451,63,spherical,0.9999755859375
64_step,256,0.2095238119363784,3,4.0,65,rademacher,1.0
64_step,256,0.2095238119363784,3,4.0,65,spherical,0.9999755859375
64_step,256,0.2095238119363784,3,4.142857551574707,67,rademacher,0.9999743009868421
64_step,256,0.2095238119363784,3,4.142857551574707,67,spherical,1.0
64_step,256,0.2095238119363784,3,4.285714626312256,70,rademacher,0.9999743009868421
64_step,256,0.2095238119363784,3,4.285714626312256,70,spherical,0.9999755859375
64_step,256,0.2095238119363784,3,4.428571701049805,72,rademacher,1.0
64_step,256,0.2095238119363784,3,4.428571701049805,72,spherical,1.0
64_step,256,0.2095238119363784,3,4.571428298950195,74,rademacher,1.0
64_step,256,0.2095238119363784,3,4.571428298950195,74,spherical,0.9999755859375
64_step,256,0.2095238119363784,3,4.714285373687744,77,rademacher,1.0
64_step,256,0.2095238119363784,3,4.714285373687744,77,spherical,1.0
64_step,256,0.2095238119363784,3,4.857142448425293,79,rademacher,0.9999743009868421
64_step,256,0.2095238119363784,3,4.857142448425293,79,spherical,1.0
64_step,256,0.2095238119363784,3,5.0,81,rademacher,0.9999743009868421
64_step,256,0.2095238119363784,3,5.0,81,spherical,1.0
64_step,256,0.2095238119363784,3,5.142857074737549,84,rademacher,0.9999743009868421
64_step,256,0.2095238119363784,3,5.142857074737549,84,spherical,1.0
64_step,256,0.2095238119363784,3,5.285714149475098,86,rademacher,1.0
64_step,256,0.2095238119363784,3,5.285714149475098,86,spherical,1.0
64_step,256,0.2095238119363784,3,5.4285712242126465,88,rademacher,1.0
64_step,256,0.2095238119363784,3,5.4285712242126465,88,spherical,1.0
64_step,256,0.2095238119363784,3,5.571428298950195,91,rademacher,1.0
64_step,256,0.2095238119363784,3,5.571428298950195,91,spherical,1.0
64_step,256,0.2095238119363784,3,5.714285373687744,93,rademacher,1.0
64_step,256,0.2095238119363784,3,5.714285373687744,93,spherical,1.0
64_step,256,0.2095238119363784,3,5.857142925262451,95,rademacher,1.0
64_step,256,0.2095238119363784,3,5.857142925262451,95,spherical,1.0
64_step,256,0.2095238119363784,3,6.0,98,rademacher,1.0
64_step,256,0.2095238119363784,3,6.0,98,spherical,1.0
64_step,256,0.2095238119363784,3,6.142857074737549,100,rademacher,1.0
64_step,256,0.2095238119363784,3,6.142857074737549,100,spherical,1.0
64_step,256,0.2095238119363784,3,6.285714149475098,102,rademacher,1.0
64_step,256,0.2095238119363784,3,6.285714149475098,102,spherical,1.0
64_step,256,0.2095238119363784,3,6.4285712242126465,105,rademacher,1.0
64_step,256,0.2095238119363784,3,6.4285712242126465,105,spherical,1.0
64_step,256,0.2095238119363784,3,6.571428298950195,107,rademacher,1.0
64_step,256,0.2095238119363784,3,6.571428298950195,107,spherical,1.0
64_step,256,0.2095238119363784,3,6.714285850524902,109,rademacher,1.0
64_step,256,0.2095238119363784,3,6.714285850524902,109,spherical,1.0
64_step,256,0.2095238119363784,3,6.857142925262451,112,rademacher,1.0
64_step,256,0.2095238119363784,3,6.857142925262451,112,spherical,1.0
64_step,256,0.2095238119363784,3,7.0,114,rademacher,1.0
64_step,256,0.2095238119363784,3,7.0,114,spherical,1.0
64_step,256,0.2095238119363784,3,7.142857074737549,116,rademacher,1.0
64_step,256,0.2095238119363784,3,7.142857074737549,116,spherical,1.0
64_step,256,0.2095238119363784,3,7.285714149475098,119,rademacher,1.0
64_step,256,0.2095238119363784,3,7.285714149475098,119,spherical,1.0
64_step,256,0.2095238119363784,3,7.4285712242126465,121,rademacher,1.0
64_step,256,0.2095238119363784,3,7.4285712242126465,121,spherical,1.0
64_step,256,0.2095238119363784,3,7.571428298950195,123,rademacher,1.0
64_step,256,0.2095238119363784,3,7.571428298950195,123,spherical,1.0
64_step,256,0.2095238119363784,3,7.714285850524902,126,rademacher,1.0
64_step,256,0.2095238119363784,3,7.714285850524902,126,spherical,1.0
64_step,256,0.2095238119363784,3,7.857142925262451,128,rademacher,1.0
64_step,256,0.2095238119363784,3,7.857142925262451,128,spherical,1.0
64_step,256,0.2095238119363784,3,8.0,130,rademacher,1.0
64_step,256,0.2095238119363784,3,8.0,130,spherical,1.0
64_step,256,0.2095238119363784,3,8.142857551574707,133,rademacher,1.0
64_step,256,0.2095238119363784,3,8.142857551574707,133,spherical,1.0
64_step,256,0.2095238119363784,3,8.285714149475098,135,rademacher,1.0
64_step,256,0.2095238119363784,3,8.285714149475098,135,spherical,1.0
64_step,256,0.2095238119363784,3,8.428571701049805,137,rademacher,1.0
64_step,256,0.2095238119363784,3,8.428571701049805,137,spherical,1.0
64_step,256,0.2095238119363784,3,8.571428298950195,140,rademacher,1.0
64_step,256,0.2095238119363784,3,8.571428298950195,140,spherical,1.0
64_step,256,0.2095238119363784,3,8.714285850524902,142,rademacher,1.0
64_step,256,0.2095238119363784,3,8.714285850524902,142,spherical,1.0
64_step,256,0.2095238119363784,3,8.857142448425293,144,rademacher,1.0
64_step,256,0.2095238119363784,3,8.857142448425293,144,spherical,1.0
64_step,256,0.2095238119363784,3,9.0,147,rademacher,1.0
64_step,256,0.2095238119363784,3,9.0,147,spherical,1.0
64_step,256,0.2158730179071426,3,0.0,1,rademacher,0.0
64_step,256,0.2158730179071426,3,0.0,1,spherical,0.0
64_step,256,0.2158730179071426,3,0.1428571492433548,2,rademacher,0.0
64_step,256,0.2158730179071426,3,0.1428571492433548,2,spherical,0.0
64_step,256,0.2158730179071426,3,0.2857142984867096,4,rademacher,2.5699013157894735e-05
64_step,256,0.2158730179071426,3,0.2857142984867096,4,spherical,0.000537109375
64_step,256,0.2158730179071426,3,0.4285714626312256,7,rademacher,0.0033665707236842104
64_step,256,0.2158730179071426,3,0.4285714626312256,7,spherical,0.0067138671875
64_step,256,0.2158730179071426,3,0.5714285969734192,9,rademacher,0.021021792763157895
64_step,256,0.2158730179071426,3,0.5714285969734192,9,spherical,0.0266357421875
64_step,256,0.2158730179071426,3,0.7142857313156128,11,rademacher,0.06599506578947369
64_step,256,0.2158730179071426,3,0.7142857313156128,11,spherical,0.07080078125
64_step,256,0.2158730179071426,3,0.8571429252624512,14,rademacher,0.19127775493421054
64_step,256,0.2158730179071426,3,0.8571429252624512,14,spherical,0.2054443359375
64_step,256,0.2158730179071426,3,1.0,16,rademacher,0.3150185032894737
64_step,256,0.2158730179071426,3,1.0,16,spherical,0.3333984375
64_step,256,0.2158730179071426,3,1.1428571939468384,18,rademacher,0.4491159539473684
64_step,256,0.2158730179071426,3,1.1428571939468384,18,spherical,0.4712646484375
64_step,256,0.2158730179071426,3,1.2857143878936768,21,rademacher,0.639417146381579
64_step,256,0.2158730179071426,3,1.2857143878936768,21,spherical,0.65078125
64_step,256,0.2158730179071426,3,1.4285714626312256,23,rademacher,0.7392321134868421
64_step,256,0.2158730179071426,3,1.4285714626312256,23,spherical,0.7555908203125
64_step,256,0.2158730179071426,3,1.571428656578064,25,rademacher,0.8196186266447368
64_step,256,0.2158730179071426,3,1.571428656578064,25,spherical,0.8299560546875
64_step,256,0.2158730179071426,3,1.7142858505249023,28,rademacher,0.89892578125
64_step,256,0.2158730179071426,3,1.7142858505249023,28,spherical,0.9082275390625
64_step,256,0.2158730179071426,3,1.8571429252624512,30,rademacher,0.9351870888157895
64_step,256,0.2158730179071426,3,1.8571429252624512,30,spherical,0.93828125
64_step,256,0.2158730179071426,3,2.0,32,rademacher,0.9571340460526315
64_step,256,0.2158730179071426,3,2.0,32,spherical,0.9599609375
64_step,256,0.2158730179071426,3,2.142857313156128,35,rademacher,0.977796052631579
64_step,256,0.2158730179071426,3,2.142857313156128,35,spherical,0.97841796875
64_step,256,0.2158730179071426,3,2.2857143878936768,37,rademacher,0.9857113486842105
64_step,256,0.2158730179071426,3,2.2857143878936768,37,spherical,0.9869140625
64_step,256,0.2158730179071426,3,2.4285714626312256,39,rademacher,0.9895662006578947
64_step,256,0.2158730179071426,3,2.4285714626312256,39,spherical,0.9909912109375
64_step,256,0.2158730179071426,3,2.5714287757873535,42,rademacher,0.9947060032894737
64_step,256,0.2158730179071426,3,2.5714287757873535,42,spherical,0.9947509765625
64_step,256,0.2158730179071426,3,2.7142858505249023,44,rademacher,0.9965306332236842
64_step,256,0.2158730179071426,3,2.7142858505249023,44,spherical,0.9966552734375
64_step,256,0.2158730179071426,3,2.857142925262451,46,rademacher,0.9980211759868421
64_step,256,0.2158730179071426,3,2.857142925262451,46,spherical,0.9977294921875
64_step,256,0.2158730179071426,3,3.000000238418579,49,rademacher,0.9986122532894737
64_step,256,0.2158730179071426,3,3.000000238418579,49,spherical,0.9988525390625
64_step,256,0.2158730179071426,3,3.142857313156128,51,rademacher,0.999254728618421
64_step,256,0.2158730179071426,3,3.142857313156128,51,spherical,0.99892578125
64_step,256,0.2158730179071426,3,3.2857143878936768,53,rademacher,0.9994346217105263
64_step,256,0.2158730179071426,3,3.2857143878936768,53,spherical,0.999658203125
64_step,256,0.2158730179071426,3,3.4285717010498047,56,rademacher,0.9998972039473685
64_step,256,0.2158730179071426,3,3.4285717010498047,56,spherical,0.999609375
64_step,256,0.2158730179071426,3,3.5714287757873535,58,rademacher,0.9998458059210527
64_step,256,0.2158730179071426,3,3.5714287757873535,58,spherical,0.9998291015625
64_step,256,0.2158730179071426,3,3.7142858505249023,60,rademacher,0.9998458059210527
64_step,256,0.2158730179071426,3,3.7142858505249023,60,spherical,0.9999267578125
64_step,256,0.2158730179071426,3,3.857142925262451,63,rademacher,0.9999486019736842
64_step,256,0.2158730179071426,3,3.857142925262451,63,spherical,0.9999755859375
64_step,256,0.2158730179071426,3,4.0,65,rademacher,1.0
64_step,256,0.2158730179071426,3,4.0,65,spherical,0.9999755859375
64_step,256,0.2158730179071426,3,4.142857551574707,67,rademacher,0.9999743009868421
64_step,256,0.2158730179071426,3,4.142857551574707,67,spherical,1.0
64_step,256,0.2158730179071426,3,4.285714626312256,70,rademacher,0.9999743009868421
64_step,256,0.2158730179071426,3,4.285714626312256,70,spherical,0.9999755859375
64_step,256,0.2158730179071426,3,4.428571701049805,72,rademacher,1.0
64_step,256,0.2158730179071426,3,4.428571701049805,72,spherical,1.0
64_step,256,0.2158730179071426,3,4.571428298950195,74,rademacher,1.0
64_step,256,0.2158730179071426,3,4.571428298950195,74,spherical,0.9999755859375
64_step,256,0.2158730179071426,3,4.714285373687744,77,rademacher,1.0
64_step,256,0.2158730179071426,3,4.714285373687744,77,spherical,1.0
64_step,256,0.2158730179071426,3,4.857142448425293,79,rademacher,0.9999743009868421
64_step,256,0.2158730179071426,3,4.857142448425293,79,spherical,1.0
64_step,256,0.2158730179071426,3,5.0,81,rademacher,0.9999743009868421
64_step,256,0.2158730179071426,3,5.0,81,spherical,1.0
64_step,256,0.2158730179071426,3,5.142857074737549,84,rademacher,0.9999743009868421
64_step,256,0.2158730179071426,3,5.142857074737549,84,spherical,1.0
64_step,256,0.2158730179071426,3,5.285714149475098,86,rademacher,1.0
64_step,256,0.2158730179071426,3,5.285714149475098,86,spherical,1.0
64_step,256,0.2158730179071426,3,5.4285712242126465,88,rademacher,1.0
64_step,256,0.2158730179071426,3,5.4285712242126465,88,spherical,1.0
64_step,256,0.2158730179071426,3,5.571428298950195,91,rademacher,1.0
64_step,256,0.2158730179071426,3,5.571428298950195,91,spherical,1.0
64_step,256,0.2158730179071426,3,5.714285373687744,93,rademacher,1.0
64_step,256,0.2158730179071426,3,5.714285373687744,93,spherical,1.0
64_step,256,0.2158730179071426,3,5.857142925262451,95,rademacher,1.0
64_step,256,0.2158730179071426,3,5.857142925262451,95,spherical,1.0
64_step,256,0.2158730179071426,3,6.0,98,rademacher,1.0
64_step,256,0.2158730179071426,3,6.0,98,spherical,1.0
64_step,256,0.2158730179071426,3,6.142857074737549,100,rademacher,1.0
64_step,256,0.2158730179071426,3,6.142857074737549,100,spherical,1.0
64_step,256,0.2158730179071426,3,6.285714149475098,102,rademacher,1.0
64_step,256,0.2158730179071426,3,6.285714149475098,102,spherical,1.0
64_step,256,0.2158730179071426,3,6.4285712242126465,105,rademacher,1.0
64_step,256,0.2158730179071426,3,6.4285712242126465,105,spherical,1.0
64_step,256,0.2158730179071426,3,6.571428298950195,107,rademacher,1.0
64_step,256,0.2158730179071426,3,6.571428298950195,107,spherical,1.0
64_step,256,0.2158730179071426,3,6.714285850524902,109,rademacher,1.0
64_step,256,0.2158730179071426,3,6.714285850524902,109,spherical,1.0
64_step,256,0.2158730179071426,3,6.857142925262451,112,rademacher,1.0
64_step,256,0.2158730179071426,3,6.857142925262451,112,spherical,1.0
64_step,256,0.2158730179071426,3,7.0,114,rademacher,1.0
64_step,256,0.2158730179071426,3,7.0,114,spherical,1.0
64_step,256,0.2158730179071426,3,7.142857074737549,116,rademacher,1.0
64_step,256,0.2158730179071426,3,7.142857074737549,116,spherical,1.0
64_step,256,0.2158730179071426,3,7.285714149475098,119,rademacher,1.0
64_step,256,0.2158730179071426,3,7.285714149475098,119,spherical,1.0
64_step,256,0.2158730179071426,3,7.4285712242126465,121,rademacher,1.0
64_step,256,0.2158730179071426,3,7.4285712242126465,121,spherical,1.0
64_step,256,0.2158730179071426,3,7.571428298950195,123,rademacher,1.0
64_step,256,0.2158730179071426,3,7.571428298950195,123,spherical,1.0
64_step,256,0.2158730179071426,3,7.714285850524902,126,rademacher,1.0
64_step,256,0.2158730179071426,3,7.714285850524902,126,spherical,1.0
64_step,256,0.2158730179071426,3,7.857142925262451,128,rademacher,1.0
64_step,256,0.2158730179071426,3,7.857142925262451,128,spherical,1.0
64_step,256,0.2158730179071426,3,8.0,130,rademacher,1.0
64_step,256,0.2158730179071426,3,8.0,130,spherical,1.0
64_step,256,0.2158730179071426,3,8.142857551574707,133,rademacher,1.0
64_step,256,0.2158730179071426,3,8.142857551574707,133,spherical,1.0
64_step,256,0.2158730179071426,3,8.285714149475098,135,rademacher,1.0
64_step,256,0.2158730179071426,3,8.285714149475098,135,spherical,1.0
64_step,256,0.2158730179071426,3,8.428571701049805,137,rademacher,1.0
64_step,256,0.2158730179071426,3,8.428571701049805,137,spherical,1.0
64_step,256,0.2158730179071426,3,8.571428298950195,140,rademacher,1.0
64_step,256,0.2158730179071426,3,8.571428298950195,140,spherical,1.0
64_step,256,0.2158730179071426,3,8.714285850524902,142,rademacher,1.0
64_step,256,0.2158730179071426,3,8.714285850524902,142,spherical,1.0
64_step,256,0.2158730179071426,3,8.857142448425293,144,rademacher,1.0
64_step,256,0.2158730179071426,3,8.857142448425293,144,spherical,1.0
64_step,256,0.2158730179071426,3,9.0,147,rademacher,1.0
64_step,256,0.2158730179071426,3,9.0,147,spherical,1.0
64_step,256,0.2222222238779068,3,0.0,1,rademacher,0.0
64_step,256,0.2222222238779068,3,0.0,1,spherical,0.0
64_step,256,0.2222222238779068,3,0.1428571492433548,2,rademacher,0.0
64_step,256,0.2222222238779068,3,0.1428571492433548,2,spherical,0.0
64_step,256,0.2222222238779068,3,0.2857142984867096,4,rademacher,2.5699013157894735e-05
64_step,256,0.2222222238779068,3,0.2857142984867096,4,spherical,0.000537109375
64_step,256,0.2222222238779068,3,0.4285714626312256,7,rademacher,0.0033665707236842104
64_step,256,0.2222222238779068,3,0.4285714626312256,7,spherical,0.0067138671875
64_step,256,0.2222222238779068,3,0.5714285969734192,9,rademacher,0.021021792763157895
64_step,256,0.2222222238779068,3,0.5714285969734192,9,spherical,0.0266357421875
64_step,256,0.2222222238779068,3,0.7142857313156128,11,rademacher,0.06599506578947369
64_step,256,0.2222222238779068,3,0.7142857313156128,11,spherical,0.07080078125
64_step,256,0.2222222238779068,3,0.8571429252624512,14,rademacher,0.19127775493421054
64_step,256,0.2222222238779068,3,0.8571429252624512,14,spherical,0.2054443359375
64_step,256,0.2222222238779068,3,1.0,16,rademacher,0.3150185032894737
64_step,256,0.2222222238779068,3,1.0,16,spherical,0.3333984375
64_step,256,0.2222222238779068,3,1.1428571939468384,18,rademacher,0.4491159539473684
64_step,256,0.2222222238779068,3,1.1428571939468384,18,spherical,0.4712646484375
64_step,256,0.2222222238779068,3,1.2857143878936768,21,rademacher,0.639417146381579
64_step,256,0.2222222238779068,3,1.2857143878936768,21,spherical,0.65078125
64_step,256,0.2222222238779068,3,1.4285714626312256,23,rademacher,0.7392321134868421
64_step,256,0.2222222238779068,3,1.4285714626312256,23,spherical,0.7555908203125
64_step,256,0.2222222238779068,3,1.571428656578064,25,rademacher,0.8196186266447368
64_step,256,0.2222222238779068,3,1.571428656578064,25,spherical,0.8299560546875
64_step,256,0.2222222238779068,3,1.7142858505249023,28,rademacher,0.89892578125
64_step,256,0.2222222238779068,3,1.7142858505249023,28,spherical,0.9082275390625
64_step,256,0.2222222238779068,3,1.8571429252624512,30,rademacher,0.9351870888157895
64_step,256,0.2222222238779068,3,1.8571429252624512,30,spherical,0.93828125
64_step,256,0.2222222238779068,3,2.0,32,rademacher,0.9571340460526315
64_step,256,0.2222222238779068,3,2.0,32,spherical,0.9599609375
64_step,256,0.2222222238779068,3,2.142857313156128,35,rademacher,0.977796052631579
64_step,256,0.2222222238779068,3,2.142857313156128,35,spherical,0.97841796875
64_step,256,0.2222222238779068,3,2.2857143878936768,37,rademacher,0.9857113486842105
64_step,256,0.2222222238779068,3,2.2857143878936768,37,spherical,0.9869140625
64_step,256,0.2222222238779068,3,2.4285714626312256,39,rademacher,0.9895662006578947
64_step,256,0.2222222238779068,3,2.4285714626312256,39,spherical,0.9909912109375
64_step,256,0.2222222238779068,3,2.5714287757873535,42,rademacher,0.9947060032894737
64_step,256,0.2222222238779068,3,2.5714287757873535,42,spherical,0.9947509765625
64_step,256,0.2222222238779068,3,2.7142858505249023,44,rademacher,0.9965306332236842
64_step,256,0.2222222238779068,3,2.7142858505249023,44,spherical,0.9966552734375
64_step,256,0.2222222238779068,3,2.857142925262451,46,rademacher,0.9980211759868421
64_step,256,0.2222222238779068,3,2.857142925262451,46,spherical,0.9977294921875
64_step,256,0.2222222238779068,3,3.000000238418579,49,rademacher,0.9986122532894737
64_step,256,0.2222222238779068,3,3.000000238418579,49,spherical,0.9988525390625
64_step,256,0.2222222238779068,3,3.142857313156128,51,rademacher,0.999254728618421
64_step,256,0.2222222238779068,3,3.142857313156128,51,spherical,0.99892578125
64_step,256,0.2222222238779068,3,3.2857143878936768,53,rademacher,0.9994346217105263
64_step,256,0.2222222238779068,3,3.2857143878936768,53,spherical,0.999658203125
64_step,256,0.2222222238779068,3,3.4285717010498047,56,rademacher,0.9998972039473685
64_step,256,0.2222222238779068,3,3.4285717010498047,56,spherical,0.999609375
64_step,256,0.2222222238779068,3,3.5714287757873535,58,rademacher,0.9998458059210527
64_step,256,0.2222222238779068,3,3.5714287757873535,58,spherical,0.9998291015625
64_step,256,0.2222222238779068,3,3.7142858505249023,60,rademacher,0.9998458059210527
